YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2001 03 04 22  54  8.6  9.8 99.00 99.00 99.00 999 1009.2   3.5  10.5 999.0 99.0 99.00
2001 03 04 23  51  9.1 10.5 99.00 99.00 99.00 999 1008.3   3.5  10.2 999.0 99.0 99.00
2001 03 05 00  58  9.8 12.5 99.00 99.00 99.00 999 1007.6   4.1  10.3 999.0 99.0 99.00
2001 03 05 01  71 13.0 15.9 99.00 99.00 99.00 999 1006.6   3.9  10.3 999.0 99.0 99.00
2001 03 05 02  62  9.8 12.4 99.00 99.00 99.00 999 1007.0   3.3   9.9 999.0 99.0 99.00
2001 03 05 03  62  8.5  9.6 99.00 99.00 99.00 999 1005.8   3.2  10.1 999.0 99.0 99.00
2001 03 05 04  57  9.3 11.2 99.00 99.00 99.00 999 1004.4   3.2   9.8 999.0 99.0 99.00
2001 03 05 05  43 10.1 12.0 99.00 99.00 99.00 999 1003.1   3.2   9.8 999.0 99.0 99.00
2001 03 05 06  43  7.9  9.7 99.00 99.00 99.00 999 1004.0   3.1  10.0 999.0 99.0 99.00
2001 03 05 07  14  9.4 10.3 99.00 99.00 99.00 999 1003.1   2.6  10.2 999.0 99.0 99.00
2001 03 05 08   5 11.2 12.4 99.00 99.00 99.00 999 1002.2   2.2   9.8 999.0 99.0 99.00
2001 03 05 09   1 10.6 11.5 99.00 99.00 99.00 999 1002.4   1.8   9.7 999.0 99.0 99.00
2001 03 05 10   2 11.2 12.4 99.00 99.00 99.00 999 1001.7   1.7  10.0 999.0 99.0 99.00
2001 03 05 11   1 10.1 12.5 99.00 99.00 99.00 999 1001.9   1.5   9.7 999.0 99.0 99.00
2001 03 05 12 348 10.1 11.7 99.00 99.00 99.00 999 1002.0   0.7   9.6 999.0 99.0 99.00
2001 03 05 13 350 10.2 11.1 99.00 99.00 99.00 999 1002.1   0.6   9.6 999.0 99.0 99.00
2001 03 05 14 332  9.1 10.1 99.00 99.00 99.00 999 1002.4   0.3   9.5 999.0 99.0 99.00
2001 03 05 15 333  9.1 11.3 99.00 99.00 99.00 999 1002.8   0.0   9.4 999.0 99.0 99.00
2001 03 05 16 319  8.2  9.8 99.00 99.00 99.00 999 1002.6   0.5   9.2 999.0 99.0 99.00
2001 03 05 17 326  9.4 11.4 99.00 99.00 99.00 999 1002.6  -0.8   8.9 999.0 99.0 99.00
2001 03 05 18 326  8.8 10.0 99.00 99.00 99.00 999 1002.2   0.2   8.6 999.0 99.0 99.00
2001 03 05 19 329 11.5 13.1 99.00 99.00 99.00 999 1001.3   2.0   7.9 999.0 99.0 99.00
2001 03 05 20 328 11.4 13.0 99.00 99.00 99.00 999 1001.4   3.8   6.8 999.0 99.0 99.00
2001 03 05 21 316 10.2 12.0 99.00 99.00 99.00 999 1001.3   4.4   5.8 999.0 99.0 99.00
2001 03 05 22 321 11.7 13.0 99.00 99.00 99.00 999 1002.0   3.9   5.4 999.0 99.0 99.00
2001 03 05 23 310  9.1 11.8 99.00 99.00 99.00 999 1002.9   3.4   4.5 999.0 99.0 99.00
2001 03 06 00 314 12.9 14.4 99.00 99.00 99.00 999 1003.9   2.0   4.1 999.0 99.0 99.00
2001 03 06 01 314 10.7 12.9 99.00 99.00 99.00 999 1004.3   0.8   3.8 999.0 99.0 99.00
2001 03 06 02 311  9.2 11.1 99.00 99.00 99.00 999 1004.5   0.1   3.7 999.0 99.0 99.00
2001 03 06 03 305  9.1 10.5 99.00 99.00 99.00 999 1004.3  -0.2   3.6 999.0 99.0 99.00
2001 03 06 04 308 11.0 13.8 99.00 99.00 99.00 999 1003.5  -0.8   3.4 999.0 99.0 99.00
2001 03 06 05 310 10.6 13.0 99.00 99.00 99.00 999 1003.2  -1.5   3.1 999.0 99.0 99.00
2001 03 06 06 300 11.1 12.3 99.00 99.00 99.00 999 1002.8  -2.1   3.0 999.0 99.0 99.00
2001 03 06 07 299 13.6 16.5 99.00 99.00 99.00 999 1002.1  -2.6   2.7 999.0 99.0 99.00
2001 03 06 08 293 11.1 14.3 99.00 99.00 99.00 999 1000.9  -3.0   2.5 999.0 99.0 99.00
2001 03 06 09 291 10.4 14.0 99.00 99.00 99.00 999 1000.2  -3.0   2.5 999.0 99.0 99.00
2001 03 06 10 285  9.7 11.0 99.00 99.00 99.00 999  999.5  -3.5   2.3 999.0 99.0 99.00
2001 03 06 11 288 11.2 14.0 99.00 99.00 99.00 999  998.6  -3.5   2.3 999.0 99.0 99.00
2001 03 06 12 298 11.7 13.5 99.00 99.00 99.00 999  997.8  -3.6   2.4 999.0 99.0 99.00
2001 03 06 13 305 11.0 13.2 99.00 99.00 99.00 999  997.5  -3.7   2.5 999.0 99.0 99.00
2001 03 06 14 305 10.8 11.7 99.00 99.00 99.00 999  997.1  -3.4   2.5 999.0 99.0 99.00
2001 03 06 15 309 10.7 14.2 99.00 99.00 99.00 999  996.7  -2.5   2.7 999.0 99.0 99.00
2001 03 06 16 317 11.1 14.6 99.00 99.00 99.00 999  996.2  -1.0   2.7 999.0 99.0 99.00
2001 03 06 17 326 14.1 15.9 99.00 99.00 99.00 999  996.0   0.7   3.1 999.0 99.0 99.00
2001 03 06 18 333 14.1 17.5 99.00 99.00 99.00 999  995.8   1.9   3.6 999.0 99.0 99.00
2001 03 06 19 325 13.2 15.8 99.00 99.00 99.00 999  996.2   2.4   3.7 999.0 99.0 99.00
2001 03 06 20 327 14.3 16.9 99.00 99.00 99.00 999  997.0   2.9   3.6 999.0 99.0 99.00
2001 03 06 21 323 13.1 14.7 99.00 99.00 99.00 999  997.9   2.9   3.4 999.0 99.0 99.00
2001 03 06 22 321 11.2 13.5 99.00 99.00 99.00 999  998.9   3.0   3.6 999.0 99.0 99.00
2001 03 06 23 316 11.4 12.9 99.00 99.00 99.00 999 1000.1   2.9   3.8 999.0 99.0 99.00
2001 03 07 00 316 12.2 16.3 99.00 99.00 99.00 999 1001.3   2.4   3.5 999.0 99.0 99.00
2001 03 07 01 321 12.3 13.8 99.00 99.00 99.00 999 1002.2   2.3   3.6 999.0 99.0 99.00
2001 03 07 02 320 11.5 13.4 99.00 99.00 99.00 999 1003.3   2.3   3.6 999.0 99.0 99.00
2001 03 07 03 318 10.6 11.8 99.00 99.00 99.00 999 1004.1   1.8   3.6 999.0 99.0 99.00
2001 03 07 04 318  9.6 11.3 99.00 99.00 99.00 999 1004.5   1.5   3.5 999.0 99.0 99.00
2001 03 07 05 316 10.3 12.7 99.00 99.00 99.00 999 1004.8   1.6   3.5 999.0 99.0 99.00
2001 03 07 06 316  9.8 10.6 99.00 99.00 99.00 999 1005.4   1.7   3.4 999.0 99.0 99.00
2001 03 07 07 313  8.3  9.4 99.00 99.00 99.00 999 1005.9   1.7   3.5 999.0 99.0 99.00
2001 03 07 08 313  8.1  8.8 99.00 99.00 99.00 999 1006.2   1.8   3.5 999.0 99.0 99.00
2001 03 07 09 307  8.3  9.5 99.00 99.00 99.00 999 1007.1   1.9   3.5 999.0 99.0 99.00
2001 03 07 10 308  8.5 10.3 99.00 99.00 99.00 999 1007.5   2.0   3.4 999.0 99.0 99.00
2001 03 07 11 312  7.8  8.6 99.00 99.00 99.00 999 1008.2   1.9   3.2 999.0 99.0 99.00
2001 03 07 12 312  6.8  8.3 99.00 99.00 99.00 999 1009.1   2.0   3.1 999.0 99.0 99.00
2001 03 07 13 311  6.8  8.5 99.00 99.00 99.00 999 1009.9   2.4   3.3 999.0 99.0 99.00
2001 03 07 14 325  9.3 11.1 99.00 99.00 99.00 999 1010.1   3.3   3.7 999.0 99.0 99.00
2001 03 07 15 328  9.1 10.0 99.00 99.00 99.00 999 1010.5   4.2   3.7 999.0 99.0 99.00
2001 03 07 16 340  8.0  8.9 99.00 99.00 99.00 999 1010.6   4.9   3.8 999.0 99.0 99.00
2001 03 07 17 333  4.0  5.6 99.00 99.00 99.00 999 1010.5   5.6   3.8 999.0 99.0 99.00
2001 03 07 18 330  5.8  6.4 99.00 99.00 99.00 999 1010.2   6.4   3.9 999.0 99.0 99.00
2001 03 07 19 348  6.2  6.9 99.00 99.00 99.00 999 1010.1   7.2   4.0 999.0 99.0 99.00
2001 03 07 20 347  6.2  7.1 99.00 99.00 99.00 999 1010.5   7.7   4.1 999.0 99.0 99.00
2001 03 07 21 350  6.5  6.9 99.00 99.00 99.00 999 1011.0   8.4   4.0 999.0 99.0 99.00
2001 03 07 22 347  6.0  6.3 99.00 99.00 99.00 999 1011.9   8.6   4.2 999.0 99.0 99.00
2001 03 07 23 331  6.6  7.3 99.00 99.00 99.00 999 1012.8   8.3   4.1 999.0 99.0 99.00
2001 03 08 00 326  5.5  6.3 99.00 99.00 99.00 999 1013.7   7.7   4.2 999.0 99.0 99.00
2001 03 08 01 311  7.3  8.6 99.00 99.00 99.00 999 1014.5   7.0   4.1 999.0 99.0 99.00
2001 03 08 02 311  8.5 10.3 99.00 99.00 99.00 999 1015.3   5.1   4.0 999.0 99.0 99.00
2001 03 08 03 312  8.6  9.9 99.00 99.00 99.00 999 1016.0   3.8   3.9 999.0 99.0 99.00
2001 03 08 04 313  4.8  5.8 99.00 99.00 99.00 999 1016.5   3.0   3.9 999.0 99.0 99.00
2001 03 08 05 306  5.7  6.6 99.00 99.00 99.00 999 1016.8   2.3   3.8 999.0 99.0 99.00
2001 03 08 06 323  4.0  4.4 99.00 99.00 99.00 999 1016.8   1.7   3.7 999.0 99.0 99.00
2001 03 08 07 295  3.1  3.5 99.00 99.00 99.00 999 1017.1   1.3   3.7 999.0 99.0 99.00
2001 03 08 08 312  2.8  3.3 99.00 99.00 99.00 999 1016.9   1.0   3.7 999.0 99.0 99.00
2001 03 08 09 315  2.9  3.1 99.00 99.00 99.00 999 1016.9   0.8   3.6 999.0 99.0 99.00
2001 03 08 10 309  3.3  3.8 99.00 99.00 99.00 999 1017.3   0.5   3.6 999.0 99.0 99.00
2001 03 08 11 311  3.3  3.7 99.00 99.00 99.00 999 1017.7   0.3   3.5 999.0 99.0 99.00
2001 03 08 12 304  3.5  3.9 99.00 99.00 99.00 999 1018.2   0.7   3.7 999.0 99.0 99.00
2001 03 08 13 285  3.2  3.4 99.00 99.00 99.00 999 1018.6   1.2   3.8 999.0 99.0 99.00
2001 03 08 14 299  1.3  1.5 99.00 99.00 99.00 999 1018.8   2.2   4.0 999.0 99.0 99.00
2001 03 08 15  74  1.2  1.4 99.00 99.00 99.00 999 1018.8   2.9   4.1 999.0 99.0 99.00
2001 03 08 16 116  2.2  2.4 99.00 99.00 99.00 999 1018.1   3.0   4.2 999.0 99.0 99.00
2001 03 08 17 141  4.5  4.9 99.00 99.00 99.00 999 1017.2   3.2   4.3 999.0 99.0 99.00
2001 03 08 18 147  5.5  5.9 99.00 99.00 99.00 999 1015.8   4.1   4.3 999.0 99.0 99.00
2001 03 08 19 151  6.3  6.5 99.00 99.00 99.00 999 1015.0   4.6   4.3 999.0 99.0 99.00
2001 03 08 20 161  5.1  5.6 99.00 99.00 99.00 999 1014.8   5.2   4.5 999.0 99.0 99.00
2001 03 08 21 154  5.3  5.9 99.00 99.00 99.00 999 1014.3   5.7   4.4 999.0 99.0 99.00
2001 03 08 22 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2001 03 08 23 180  5.4  5.8 99.00 99.00 99.00 999 1014.2   5.0   4.6 999.0 99.0 99.00
2001 03 09 00 175  4.9  5.4 99.00 99.00 99.00 999 1014.5   5.2   4.7 999.0 99.0 99.00
2001 03 09 01 135  4.9  5.1 99.00 99.00 99.00 999 1014.6   5.3   4.8 999.0 99.0 99.00
2001 03 09 02 139  6.3  7.2 99.00 99.00 99.00 999 1014.2   5.4   4.7 999.0 99.0 99.00
2001 03 09 03 141  8.0  8.9 99.00 99.00 99.00 999 1013.7   5.1   4.7 999.0 99.0 99.00
2001 03 09 04 146  7.9  8.5 99.00 99.00 99.00 999 1013.1   4.4   4.7 999.0 99.0 99.00
2001 03 09 05 152  6.4  7.1 99.00 99.00 99.00 999 1012.6   4.3   4.8 999.0 99.0 99.00
2001 03 09 06 157  6.9  7.2 99.00 99.00 99.00 999 1011.8   4.5   4.9 999.0 99.0 99.00
2001 03 09 07 177  9.2 10.2 99.00 99.00 99.00 999 1011.4   4.9   5.2 999.0 99.0 99.00
2001 03 09 08 189  4.8  5.4 99.00 99.00 99.00 999 1010.9   4.7   5.5 999.0 99.0 99.00
2001 03 09 09 271  1.1  1.3 99.00 99.00 99.00 999 1011.0   4.6   5.3 999.0 99.0 99.00
2001 03 09 10 352  1.2  1.3 99.00 99.00 99.00 999 1010.6   4.4   5.4 999.0 99.0 99.00
2001 03 09 11 283  3.7  4.1 99.00 99.00 99.00 999 1011.1   4.3   5.2 999.0 99.0 99.00
2001 03 09 12 310  5.7  6.4 99.00 99.00 99.00 999 1011.3   4.2   4.9 999.0 99.0 99.00
2001 03 09 13 319  7.6  8.5 99.00 99.00 99.00 999 1011.6   4.2   4.7 999.0 99.0 99.00
2001 03 09 14 315  8.8 10.7 99.00 99.00 99.00 999 1011.9   4.2   4.6 999.0 99.0 99.00
2001 03 09 15 319  9.5 10.2 99.00 99.00 99.00 999 1012.0   4.7   4.3 999.0 99.0 99.00
2001 03 09 16 308  9.9 11.7 99.00 99.00 99.00 999 1012.2   4.7   4.3 999.0 99.0 99.00
2001 03 09 17 298 10.4 11.6 99.00 99.00 99.00 999 1012.2   4.6   4.3 999.0 99.0 99.00
2001 03 09 18 284  9.1  9.9 99.00 99.00 99.00 999 1012.0   4.6   4.4 999.0 99.0 99.00
2001 03 09 19 286  9.6 10.9 99.00 99.00 99.00 999 1011.5   4.9   4.6 999.0 99.0 99.00
2001 03 09 20 302 10.7 12.5 99.00 99.00 99.00 999 1011.6   5.2   4.6 999.0 99.0 99.00
2001 03 09 21 301 10.3 11.4 99.00 99.00 99.00 999 1012.0   4.8   4.5 999.0 99.0 99.00
2001 03 09 22 289 10.3 11.3 99.00 99.00 99.00 999 1012.6   4.9   4.5 999.0 99.0 99.00
2001 03 09 23 300  9.2 10.5 99.00 99.00 99.00 999 1013.4   4.3   4.4 999.0 99.0 99.00
2001 03 10 00 295  6.9  8.1 99.00 99.00 99.00 999 1013.7   4.0   4.3 999.0 99.0 99.00
2001 03 10 01 293  7.2  8.1 99.00 99.00 99.00 999 1014.1   3.7   4.5 999.0 99.0 99.00
2001 03 10 02 292  7.8  8.8 99.00 99.00 99.00 999 1014.7   3.4   4.3 999.0 99.0 99.00
2001 03 10 03 290  6.4  7.1 99.00 99.00 99.00 999 1015.1   2.9   4.1 999.0 99.0 99.00
2001 03 10 04 289  8.2  9.1 99.00 99.00 99.00 999 1015.3   2.5   4.1 999.0 99.0 99.00
2001 03 10 05 292  8.9  9.7 99.00 99.00 99.00 999 1015.3   2.0   4.0 999.0 99.0 99.00
2001 03 10 06 289  9.2 10.0 99.00 99.00 99.00 999 1015.7   1.6   3.9 999.0 99.0 99.00
2001 03 10 07 287  8.8  9.9 99.00 99.00 99.00 999 1015.4   1.3   3.7 999.0 99.0 99.00
2001 03 10 08 290  9.0 10.3 99.00 99.00 99.00 999 1015.2   0.9   3.7 999.0 99.0 99.00
2001 03 10 09 296  8.2  9.6 99.00 99.00 99.00 999 1015.6   0.8   3.7 999.0 99.0 99.00
2001 03 10 10 294  7.8  8.7 99.00 99.00 99.00 999 1015.9   0.7   3.8 999.0 99.0 99.00
2001 03 10 11 293  8.4 11.3 99.00 99.00 99.00 999 1016.1   0.5   3.6 999.0 99.0 99.00
2001 03 10 12 301  9.3 11.3 99.00 99.00 99.00 999 1016.9   0.4   3.8 999.0 99.0 99.00
2001 03 10 13 306 10.1 11.4 99.00 99.00 99.00 999 1017.6   0.8   3.8 999.0 99.0 99.00
2001 03 10 14 306 10.3 12.0 99.00 99.00 99.00 999 1018.0   1.5   3.7 999.0 99.0 99.00
2001 03 10 15 322  9.2 11.2 99.00 99.00 99.00 999 1018.1   2.5   3.8 999.0 99.0 99.00
2001 03 10 16 303  6.2  7.4 99.00 99.00 99.00 999 1018.2   3.4   4.0 999.0 99.0 99.00
2001 03 10 17 325  5.4  7.5 99.00 99.00 99.00 999 1018.2   4.2   4.2 999.0 99.0 99.00
2001 03 10 18 349  4.8  7.4 99.00 99.00 99.00 999 1017.3   4.8   4.3 999.0 99.0 99.00
2001 03 10 19 282  4.1  4.9 99.00 99.00 99.00 999 1016.6   5.7   4.6 999.0 99.0 99.00
2001 03 10 20 271  4.2  4.6 99.00 99.00 99.00 999 1016.5   6.5   4.6 999.0 99.0 99.00
2001 03 10 21 295  3.9  4.5 99.00 99.00 99.00 999 1016.5   7.2   4.7 999.0 99.0 99.00
2001 03 10 22 290  4.5  5.3 99.00 99.00 99.00 999 1016.5   7.5   4.6 999.0 99.0 99.00
2001 03 10 23 291  4.8  5.4 99.00 99.00 99.00 999 1017.0   7.1   4.6 999.0 99.0 99.00
2001 03 11 00 304  2.1  2.3 99.00 99.00 99.00 999 1017.4   6.6   4.5 999.0 99.0 99.00
2001 03 11 01 242  1.2  1.3 99.00 99.00 99.00 999 1017.9   6.2   4.4 999.0 99.0 99.00
2001 03 11 02 208  2.9  3.1 99.00 99.00 99.00 999 1018.3   5.8   4.5 999.0 99.0 99.00
2001 03 11 03 225  2.0  2.2 99.00 99.00 99.00 999 1018.6   4.8   4.5 999.0 99.0 99.00
2001 03 11 04 242  2.1  2.2 99.00 99.00 99.00 999 1018.9   3.7   4.5 999.0 99.0 99.00
2001 03 11 05 258  0.7  0.8 99.00 99.00 99.00 999 1019.0   2.7   4.3 999.0 99.0 99.00
2001 03 11 06 313  0.8  0.9 99.00 99.00 99.00 999 1018.7   3.6   4.2 999.0 99.0 99.00
2001 03 11 07 123  1.2  1.2 99.00 99.00 99.00 999 1018.1   3.2   4.1 999.0 99.0 99.00
2001 03 11 08 160  2.8  3.0 99.00 99.00 99.00 999 1017.5   3.5   4.5 999.0 99.0 99.00
2001 03 11 09 148  4.3  4.8 99.00 99.00 99.00 999 1017.5   3.6   4.8 999.0 99.0 99.00
2001 03 11 10 181  7.3  8.0 99.00 99.00 99.00 999 1017.8   4.1   4.8 999.0 99.0 99.00
2001 03 11 11 192  7.2  7.6 99.00 99.00 99.00 999 1017.5   3.7   4.5 999.0 99.0 99.00
2001 03 11 12 189  7.4  7.9 99.00 99.00 99.00 999 1017.4   3.7   4.4 999.0 99.0 99.00
2001 03 11 13 200  7.5  8.1 99.00 99.00 99.00 999 1017.5   3.9   4.4 999.0 99.0 99.00
2001 03 11 14 184  5.4  5.9 99.00 99.00 99.00 999 1017.0   4.5   4.5 999.0 99.0 99.00
2001 03 11 15 175  4.9  5.3 99.00 99.00 99.00 999 1016.6   5.3   4.6 999.0 99.0 99.00
2001 03 11 16 212  5.2  5.6 99.00 99.00 99.00 999 1016.3   8.9   4.8 999.0 99.0 99.00
2001 03 11 17 192  5.0  5.3 99.00 99.00 99.00 999 1015.9   9.4   4.9 999.0 99.0 99.00
2001 03 11 18 190  4.9  5.7 99.00 99.00 99.00 999 1014.8   9.7   5.1 999.0 99.0 99.00
2001 03 11 19 268  8.6 10.0 99.00 99.00 99.00 999 1014.8  13.6   5.2 999.0 99.0 99.00
2001 03 11 20 239  4.5  5.3 99.00 99.00 99.00 999 1015.0  14.2   5.1 999.0 99.0 99.00
2001 03 11 21 276  5.5  6.2 99.00 99.00 99.00 999 1014.9  14.8   5.5 999.0 99.0 99.00
2001 03 11 22 324  3.0  3.3 99.00 99.00 99.00 999 1015.6  15.5   5.0 999.0 99.0 99.00
2001 03 11 23 339  9.0  9.4 99.00 99.00 99.00 999 1017.0  13.4   5.0 999.0 99.0 99.00
2001 03 12 00 328  5.6  5.8 99.00 99.00 99.00 999 1018.4  12.8   4.8 999.0 99.0 99.00
2001 03 12 01 335  7.5  8.5 99.00 99.00 99.00 999 1019.5  10.8   4.8 999.0 99.0 99.00
2001 03 12 02 341  6.5  8.0 99.00 99.00 99.00 999 1020.3   8.8   4.6 999.0 99.0 99.00
2001 03 12 03 335  6.3  6.8 99.00 99.00 99.00 999 1021.4   7.8   5.0 999.0 99.0 99.00
2001 03 12 04   1  3.3  3.8 99.00 99.00 99.00 999 1021.9   6.8   5.0 999.0 99.0 99.00
2001 03 12 05 282  2.4  2.8 99.00 99.00 99.00 999 1022.8   6.2   4.9 999.0 99.0 99.00
2001 03 12 06 358  4.7  5.1 99.00 99.00 99.00 999 1022.9   5.8   4.9 999.0 99.0 99.00
2001 03 12 07  14  5.8  6.2 99.00 99.00 99.00 999 1023.4   5.0   4.9 999.0 99.0 99.00
2001 03 12 08   0  4.9  5.4 99.00 99.00 99.00 999 1023.4   4.4   4.8 999.0 99.0 99.00
2001 03 12 09   0  5.0  5.4 99.00 99.00 99.00 999 1023.9   4.0   4.7 999.0 99.0 99.00
2001 03 12 10  20  7.4  7.9 99.00 99.00 99.00 999 1024.5   3.6   4.7 999.0 99.0 99.00
2001 03 12 11  24  7.2  7.8 99.00 99.00 99.00 999 1024.8   3.2   4.7 999.0 99.0 99.00
2001 03 12 12  37  7.1  7.5 99.00 99.00 99.00 999 1025.2   3.0   4.7 999.0 99.0 99.00
2001 03 12 13  42  6.4  7.2 99.00 99.00 99.00 999 1025.9   2.8   4.6 999.0 99.0 99.00
2001 03 12 14  31  5.6  6.3 99.00 99.00 99.00 999 1026.3   2.6   4.7 999.0 99.0 99.00
2001 03 12 15  15  2.4  2.9 99.00 99.00 99.00 999 1026.9   3.0   4.7 999.0 99.0 99.00
2001 03 12 16   5  2.7  3.0 99.00 99.00 99.00 999 1026.3   3.1   4.8 999.0 99.0 99.00
2001 03 12 17 359  2.6  2.8 99.00 99.00 99.00 999 1025.2   3.5   4.9 999.0 99.0 99.00
2001 03 12 18   9  4.0  4.2 99.00 99.00 99.00 999 1023.1   4.1   5.0 999.0 99.0 99.00
2001 03 12 19  32  1.8  2.0 99.00 99.00 99.00 999 1021.9   4.9   5.2 999.0 99.0 99.00
2001 03 12 20 345  1.9  2.1 99.00 99.00 99.00 999 1020.8   5.8   5.4 999.0 99.0 99.00
2001 03 12 21  30  1.0  1.1 99.00 99.00 99.00 999 1019.4   6.7   5.5 999.0 99.0 99.00
2001 03 12 22 181  1.4  1.9 99.00 99.00 99.00 999 1019.6   6.4   5.1 999.0 99.0 99.00
2001 03 12 23  89  3.0  3.3 99.00 99.00 99.00 999 1018.3   6.1   5.2 999.0 99.0 99.00
2001 03 13 00  69  3.3  3.7 99.00 99.00 99.00 999 1017.4   6.7   5.3 999.0 99.0 99.00
2001 03 13 01  92  8.7  9.3 99.00 99.00 99.00 999 1016.3   5.9   5.1 999.0 99.0 99.00
2001 03 13 02  89  4.6  5.1 99.00 99.00 99.00 999 1015.5   5.1   5.2 999.0 99.0 99.00
2001 03 13 03  72  3.8  4.3 99.00 99.00 99.00 999 1013.0   4.1   5.3 999.0 99.0 99.00
2001 03 13 04  26  3.1  3.4 99.00 99.00 99.00 999 1010.9   4.4   5.6 999.0 99.0 99.00
2001 03 13 05 334  4.4  4.7 99.00 99.00 99.00 999 1009.3   4.3   5.6 999.0 99.0 99.00
2001 03 13 06 356  4.6  4.9 99.00 99.00 99.00 999 1008.0   4.3   5.6 999.0 99.0 99.00
2001 03 13 07 337  3.7  3.9 99.00 99.00 99.00 999 1007.1   4.2   5.6 999.0 99.0 99.00
2001 03 13 08 359  1.6  1.8 99.00 99.00 99.00 999 1005.6   4.2   5.7 999.0 99.0 99.00
2001 03 13 09 325  1.6  1.9 99.00 99.00 99.00 999 1005.4   4.1   5.7 999.0 99.0 99.00
2001 03 13 10  13  0.7  0.8 99.00 99.00 99.00 999 1004.4   4.1   5.7 999.0 99.0 99.00
2001 03 13 11 323  0.6  0.6 99.00 99.00 99.00 999 1003.7   4.2   5.7 999.0 99.0 99.00
2001 03 13 12 358  1.2  1.4 99.00 99.00 99.00 999 1002.7   4.2   5.8 999.0 99.0 99.00
2001 03 13 13 203  1.3  1.4 99.00 99.00 99.00 999 1002.2   4.5   5.9 999.0 99.0 99.00
2001 03 13 14 227  0.9  1.4 99.00 99.00 99.00 999 1001.9   4.7   5.9 999.0 99.0 99.00
2001 03 13 15 158  1.2  1.4 99.00 99.00 99.00 999 1001.6   4.8   6.0 999.0 99.0 99.00
2001 03 13 16 152  1.9  2.0 99.00 99.00 99.00 999 1000.3   4.9   6.2 999.0 99.0 99.00
2001 03 13 17 154  1.0  1.1 99.00 99.00 99.00 999  999.0   5.4   6.6 999.0 99.0 99.00
2001 03 13 18  87  1.2  1.3 99.00 99.00 99.00 999  997.8   6.8   7.1 999.0 99.0 99.00
2001 03 13 19  58  4.0  4.2 99.00 99.00 99.00 999  997.3   6.5   6.8 999.0 99.0 99.00
2001 03 13 20  27  4.3  4.6 99.00 99.00 99.00 999  997.4   9.1   6.7 999.0 99.0 99.00
2001 03 13 21 209  2.9  3.2 99.00 99.00 99.00 999  997.5  11.9   6.9 999.0 99.0 99.00
2001 03 13 22  40  5.1  5.6 99.00 99.00 99.00 999  998.2   9.2   6.6 999.0 99.0 99.00
2001 03 13 23  27  2.9  3.1 99.00 99.00 99.00 999  999.5  11.1   6.2 999.0 99.0 99.00
2001 03 14 00 341  3.2  3.4 99.00 99.00 99.00 999 1000.8  10.9   6.0 999.0 99.0 99.00
2001 03 14 01 171  5.3  5.6 99.00 99.00 99.00 999 1001.4  10.0   6.2 999.0 99.0 99.00
2001 03 14 02 163  3.7  3.8 99.00 99.00 99.00 999 1001.3  11.3   6.3 999.0 99.0 99.00
2001 03 14 03 197  2.6  2.8 99.00 99.00 99.00 999 1001.2  10.2   6.4 999.0 99.0 99.00
2001 03 14 04 289 15.0 17.0 99.00 99.00 99.00 999 1003.8  10.8   5.7 999.0 99.0 99.00
2001 03 14 05 276 12.5 13.3 99.00 99.00 99.00 999 1004.1  10.4   5.6 999.0 99.0 99.00
2001 03 14 06 262  9.7 11.3 99.00 99.00 99.00 999 1004.2   9.6   5.5 999.0 99.0 99.00
2001 03 14 07 235  6.5  7.2 99.00 99.00 99.00 999 1004.0   8.7   5.4 999.0 99.0 99.00
2001 03 14 08 234  6.7  7.3 99.00 99.00 99.00 999 1003.8   8.2   5.4 999.0 99.0 99.00
2001 03 14 09 264 11.0 14.2 99.00 99.00 99.00 999 1003.9   9.0   5.3 999.0 99.0 99.00
2001 03 14 10 236  4.5  4.9 99.00 99.00 99.00 999 1004.7   8.5   5.3 999.0 99.0 99.00
2001 03 14 11 266  9.2 10.3 99.00 99.00 99.00 999 1006.0   9.0   5.5 999.0 99.0 99.00
2001 03 14 12 283 11.2 13.0 99.00 99.00 99.00 999 1007.0   9.1   5.3 999.0 99.0 99.00
2001 03 14 13 276  8.7 10.1 99.00 99.00 99.00 999 1008.5   9.0   5.3 999.0 99.0 99.00
2001 03 14 14 280 12.3 14.5 99.00 99.00 99.00 999 1009.1   8.9   5.4 999.0 99.0 99.00
2001 03 14 15 284 12.8 14.7 99.00 99.00 99.00 999 1010.0   9.2   5.3 999.0 99.0 99.00
2001 03 14 16 278 11.8 14.4 99.00 99.00 99.00 999 1010.1   9.5   5.5 999.0 99.0 99.00
2001 03 14 17 283 11.5 13.1 99.00 99.00 99.00 999 1010.2  10.0   5.7 999.0 99.0 99.00
2001 03 14 18 281 11.5 13.3 99.00 99.00 99.00 999 1010.1  10.8   5.7 999.0 99.0 99.00
2001 03 14 19 286  9.2 10.7 99.00 99.00 99.00 999 1010.1  11.7   5.6 999.0 99.0 99.00
2001 03 14 20 287 12.9 14.7 99.00 99.00 99.00 999 1010.2  12.9   5.8 999.0 99.0 99.00
2001 03 14 21 288  7.5  8.5 99.00 99.00 99.00 999 1010.4  13.2   5.8 999.0 99.0 99.00
