YYYY MM DD hh  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2004 03 18 23  61  1.6  1.7 99.00 99.00 99.00 999 1020.1   6.4   6.4   2.3 99.0 99.00
2004 03 19 00 105  4.2  4.3 99.00 99.00 99.00 999 1019.6   6.8   6.5   3.9 99.0 99.00
2004 03 19 01  95  5.0  5.3 99.00 99.00 99.00 999 1019.0   7.5   6.2   3.5 99.0 99.00
2004 03 19 02  98  6.5  7.3 99.00 99.00 99.00 999 1018.7   7.0   6.1   4.4 99.0 99.00
2004 03 19 03 112  6.9  8.3 99.00 99.00 99.00 999 1018.0   6.6   6.0   3.2 99.0 99.00
2004 03 19 04  90  5.7  6.1 99.00 99.00 99.00 999 1016.9   5.7   6.0   3.5 99.0 99.00
2004 03 19 05 101  5.6  6.0 99.00 99.00 99.00 999 1016.0   5.7   6.0   3.8 99.0 99.00
2004 03 19 06 134  4.7  5.3 99.00 99.00 99.00 999 1015.5   5.4   6.0   4.5 99.0 99.00
2004 03 19 07  80  2.7  3.5 99.00 99.00 99.00 999 1013.5   5.3   6.1   4.7 99.0 99.00
2004 03 19 08 339  3.3  3.8 99.00 99.00 99.00 999 1013.8   5.1   6.0   4.5 99.0 99.00
2004 03 19 09 338  3.9  4.3 99.00 99.00 99.00 999 1014.2   5.1   6.2   4.6 99.0 99.00
2004 03 19 10 284  4.6  5.0 99.00 99.00 99.00 999 1015.5   5.1   6.1   4.6 99.0 99.00
2004 03 19 11 292  9.5 11.1 99.00 99.00 99.00 999 1016.3   5.5   6.1   3.9 99.0 99.00
2004 03 19 12 308 12.9 14.5 99.00 99.00 99.00 999 1018.0   3.8   6.3   1.3 99.0 99.00
2004 03 19 13 347 12.4 14.3 99.00 99.00 99.00 999 1020.7   3.5   5.8   0.7 99.0 99.00
2004 03 19 14 356  9.3 10.8 99.00 99.00 99.00 999 1024.2   3.3   5.9   0.5 99.0 99.00
2004 03 19 15 356  9.9 11.3 99.00 99.00 99.00 999 1025.6   3.9   5.9   0.2 99.0 99.00
2004 03 19 16 356  9.0 10.2 99.00 99.00 99.00 999 1026.6   4.6   5.9   0.0 99.0 99.00
2004 03 19 17   4  8.5  9.8 99.00 99.00 99.00 999 1027.3   4.6   5.9   0.0 99.0 99.00
2004 03 19 18  21  8.1  9.3 99.00 99.00 99.00 999 1028.1   4.5   5.9   0.5 99.0 99.00
2004 03 19 19 349  7.1  7.6 99.00 99.00 99.00 999 1028.7   5.8   5.9  -2.0 99.0 99.00
2004 03 19 20 343  6.5  7.6 99.00 99.00 99.00 999 1028.9   6.4   6.0  -2.3 99.0 99.00
2004 03 19 21  57  5.1  5.7 99.00 99.00 99.00 999 1029.7   5.4   6.2   0.1 99.0 99.00
2004 03 19 22  57  3.8  4.1 99.00 99.00 99.00 999 1030.2   5.8   6.3  -0.5 99.0 99.00
2004 03 19 23  36  2.3  2.6 99.00 99.00 99.00 999 1031.0   6.2   6.3  -1.3 99.0 99.00
2004 03 20 00  48  2.5  2.9 99.00 99.00 99.00 999 1031.8   6.3   6.2  -1.7 99.0 99.00
2004 03 20 01  68  1.9  2.0 99.00 99.00 99.00 999 1032.4   6.2   5.7  -0.7 99.0 99.00
2004 03 20 02  70  2.0  2.2 99.00 99.00 99.00 999 1032.8   6.1   5.8  -0.5 99.0 99.00
2004 03 20 03 114  1.3  1.3 99.00 99.00 99.00 999 1033.0   5.7   5.7  -0.5 99.0 99.00
2004 03 20 04 134  0.9  1.1 99.00 99.00 99.00 999 1033.1   4.8   5.6   1.8 99.0 99.00
2004 03 20 05  89  2.7  2.9 99.00 99.00 99.00 999 1033.3   5.0   5.4  -0.3 99.0 99.00
2004 03 20 06  81  2.8  2.9 99.00 99.00 99.00 999 1033.1   4.4   5.5   1.0 99.0 99.00
2004 03 20 07 110  2.2  2.7 99.00 99.00 99.00 999 1032.4   4.4   5.9   0.3 99.0 99.00
2004 03 20 08 136  2.3  2.5 99.00 99.00 99.00 999 1032.2   4.3   5.9  -0.3 99.0 99.00
2004 03 20 09 288  2.3  2.5 99.00 99.00 99.00 999 1032.6   2.8   5.9   0.9 99.0 99.00
2004 03 20 10 249  1.1  1.3 99.00 99.00 99.00 999 1032.5   2.9   5.9   0.5 99.0 99.00
2004 03 20 11 174  2.2  2.5 99.00 99.00 99.00 999 1032.2   3.3   5.9   0.5 99.0 99.00
2004 03 20 12 178  3.3  3.9 99.00 99.00 99.00 999 1032.2   4.2   5.4   0.9 99.0 99.00
2004 03 20 13 185  5.5  5.8 99.00 99.00 99.00 999 1031.9   4.3   5.8   0.8 99.0 99.00
2004 03 20 14 185  6.4  7.1 99.00 99.00 99.00 999 1031.4   4.3   5.7   1.2 99.0 99.00
2004 03 20 15 181  7.7  8.3 99.00 99.00 99.00 999 1030.3   5.4   5.8   1.4 99.0 99.00
2004 03 20 16 168  9.3 10.2 99.00 99.00 99.00 999 1028.5   6.0   6.0   1.6 99.0 99.00
2004 03 20 17 163 10.8 12.1 99.00 99.00 99.00 999 1026.9   6.2   6.1   1.8 99.0 99.00
2004 03 20 18 163 12.1 13.4 99.00 99.00 99.00 999 1024.6   6.8   6.1   1.6 99.0 99.00
2004 03 20 19 163 12.1 13.4 99.00 99.00 99.00 999 1022.3   7.0   6.1   2.5 99.0 99.00
2004 03 20 20 163 12.1 13.6 99.00 99.00 99.00 999 1020.1   7.3   6.1   3.3 99.0 99.00
2004 03 20 21 162 12.2 13.4 99.00 99.00 99.00 999 1018.0   7.9   6.2   3.3 99.0 99.00
2004 03 20 22 160 12.4 13.2 99.00 99.00 99.00 999 1016.1   8.1   6.2   3.8 99.0 99.00
2004 03 20 23 160 12.4 13.7 99.00 99.00 99.00 999 1014.7   8.4   6.1   4.7 99.0 99.00
2004 03 21 00 160 11.9 13.0 99.00 99.00 99.00 999 1013.5   8.5   6.0   5.1 99.0 99.00
2004 03 21 01 163 11.4 12.7 99.00 99.00 99.00 999 1012.3   8.4   6.0   5.3 99.0 99.00
2004 03 21 02 165 11.7 12.9 99.00 99.00 99.00 999 1010.8   8.9   6.0   5.3 99.0 99.00
2004 03 21 03 161 11.0 11.7 99.00 99.00 99.00 999 1009.0   8.8   6.0   5.5 99.0 99.00
2004 03 21 04 204 10.5 11.5 99.00 99.00 99.00 999 1008.2  12.7   6.1   7.1 99.0 99.00
2004 03 21 05 209  9.1 10.6 99.00 99.00 99.00 999 1007.1  13.3   6.1   9.5 99.0 99.00
2004 03 21 06 206  7.7  8.9 99.00 99.00 99.00 999 1005.6  12.9   6.1   9.7 99.0 99.00
2004 03 21 07 306  7.4  8.1 99.00 99.00 99.00 999 1006.7  14.0   6.1  11.4 99.0 99.00
2004 03 21 08 293  4.8  5.2 99.00 99.00 99.00 999 1006.5  13.8   6.2   9.4 99.0 99.00
2004 03 21 09 299  4.7  5.5 99.00 99.00 99.00 999 1007.0  13.7   6.5   7.7 99.0 99.00
2004 03 21 10 301  4.6  5.7 99.00 99.00 99.00 999 1008.0  11.8   6.3   6.6 99.0 99.00
2004 03 21 11 272  3.1  3.2 99.00 99.00 99.00 999 1008.5  11.5   6.3   6.1 99.0 99.00
2004 03 21 12 309  9.7 13.0 99.00 99.00 99.00 999 1009.2  11.6   6.2   3.0 99.0 99.00
2004 03 21 13 317 13.5 18.7 99.00 99.00 99.00 999 1009.9  10.1   6.1  -2.3 99.0 99.00
2004 03 21 14 319 14.3 17.2 99.00 99.00 99.00 999 1010.9   8.9   6.1  -2.6 99.0 99.00
2004 03 21 15 296 11.8 13.7 99.00 99.00 99.00 999 1012.2   8.0   6.2  -2.7 99.0 99.00
2004 03 21 16 309 14.4 15.8 99.00 99.00 99.00 999 1012.1   7.6   6.1  -3.7 99.0 99.00
2004 03 21 17 308 11.1 13.0 99.00 99.00 99.00 999 1012.5   7.6   6.2  -4.4 99.0 99.00
2004 03 21 18 304 12.9 15.7 99.00 99.00 99.00 999 1011.8   7.9   6.3  -4.9 99.0 99.00
2004 03 21 19 304 10.3 12.9 99.00 99.00 99.00 999 1012.2   7.7   6.2  -4.4 99.0 99.00
2004 03 21 20 312 10.1 11.8 99.00 99.00 99.00 999 1013.0   7.1   6.2  -5.6 99.0 99.00
2004 03 21 21 308 10.6 12.2 99.00 99.00 99.00 999 1013.7   7.1   6.5  -6.1 99.0 99.00
2004 03 21 22 313 12.0 13.5 99.00 99.00 99.00 999 1014.0   6.6   6.8  -5.8 99.0 99.00
2004 03 21 23 292 12.7 14.0 99.00 99.00 99.00 999 1014.9   6.0   6.7  -4.9 99.0 99.00
2004 03 22 00 310 10.4 12.4 99.00 99.00 99.00 999 1015.9   4.9   6.7  -6.9 99.0 99.00
2004 03 22 01 311 10.9 12.1 99.00 99.00 99.00 999 1017.1   4.1   6.4  -6.3 99.0 99.00
2004 03 22 02 310 11.0 13.4 99.00 99.00 99.00 999 1017.8   3.2   6.0  -6.7 99.0 99.00
2004 03 22 03 308  8.5 10.2 99.00 99.00 99.00 999 1018.7   2.3   5.9  -7.2 99.0 99.00
2004 03 22 04 324 10.3 12.4 99.00 99.00 99.00 999 1018.8   1.6   6.0  -7.8 99.0 99.00
2004 03 22 05 319  9.3 10.1 99.00 99.00 99.00 999 1019.3   1.0   5.9  -8.8 99.0 99.00
2004 03 22 06 310  8.7 11.1 99.00 99.00 99.00 999 1019.7   0.7   5.9  -7.9 99.0 99.00
2004 03 22 07 306  7.6  9.1 99.00 99.00 99.00 999 1020.0   0.3   5.9  -7.8 99.0 99.00
2004 03 22 08 309  8.9 10.9 99.00 99.00 99.00 999 1019.7   0.0   5.8  -8.6 99.0 99.00
2004 03 22 09 302  7.8 10.5 99.00 99.00 99.00 999 1020.4  -0.4   5.5  -9.3 99.0 99.00
2004 03 22 10 314  6.9  7.4 99.00 99.00 99.00 999 1021.3  -0.6   5.7  -8.8 99.0 99.00
2004 03 22 11 319  8.0  9.9 99.00 99.00 99.00 999 1021.8  -1.2   6.0 -10.0 99.0 99.00
2004 03 22 12 320  9.2 11.3 99.00 99.00 99.00 999 1021.6  -1.3   5.7  -9.8 99.0 99.00
2004 03 22 13 319 12.5 15.6 99.00 99.00 99.00 999 1022.6  -1.2   5.7 -11.0 99.0 99.00
2004 03 22 14 328  9.3 11.0 99.00 99.00 99.00 999 1023.7  -0.9   5.5 -11.6 99.0 99.00
2004 03 22 15 331  9.5 10.8 99.00 99.00 99.00 999 1024.3  -0.5   5.6 -12.2 99.0 99.00
2004 03 22 16 332  7.9 10.9 99.00 99.00 99.00 999 1024.5  -0.1   5.7 -13.3 99.0 99.00
2004 03 22 17 326  5.5  6.4 99.00 99.00 99.00 999 1024.9   0.4   5.8 -15.1 99.0 99.00
2004 03 22 18 341  5.8  7.7 99.00 99.00 99.00 999 1024.9   1.2   5.9 -15.5 99.0 99.00
2004 03 22 19 352  7.3 10.2 99.00 99.00 99.00 999 1024.4   1.8   6.0 -15.3 99.0 99.00
2004 03 22 20 341  6.3  7.1 99.00 99.00 99.00 999 1024.4   2.5   6.2 -13.2 99.0 99.00
2004 03 22 21 320  7.6  9.8 99.00 99.00 99.00 999 1024.7   3.0   6.0 -14.1 99.0 99.00
2004 03 22 22 295  8.9  9.9 99.00 99.00 99.00 999 1025.3   3.1   6.0 -13.4 99.0 99.00
2004 03 22 23 309  8.4  9.9 99.00 99.00 99.00 999 1026.2   3.2   6.0 -14.3 99.0 99.00
2004 03 23 00 315  7.3  8.2 99.00 99.00 99.00 999 1027.3   2.9   5.8 -12.8 99.0 99.00
2004 03 23 01 314  5.6  7.2 99.00 99.00 99.00 999 1028.5   2.4   5.8 -12.6 99.0 99.00
2004 03 23 02 314  5.4  6.4 99.00 99.00 99.00 999 1029.2   1.9   5.7 -12.5 99.0 99.00
2004 03 23 03 293  6.2  7.2 99.00 99.00 99.00 999 1029.7   1.6   5.8 -10.4 99.0 99.00
2004 03 23 04 299  6.4  7.5 99.00 99.00 99.00 999 1030.2   1.0   5.8 -10.4 99.0 99.00
2004 03 23 05 299  5.0  5.6 99.00 99.00 99.00 999 1030.3   0.8   5.8  -9.3 99.0 99.00
2004 03 23 06 300  4.4  4.8 99.00 99.00 99.00 999 1030.7   0.6   5.7  -9.3 99.0 99.00
2004 03 23 07 306  4.6  5.1 99.00 99.00 99.00 999 1030.8   0.6   5.7  -9.6 99.0 99.00
2004 03 23 08 308  3.5  3.9 99.00 99.00 99.00 999 1030.9   0.3   5.7 -10.3 99.0 99.00
2004 03 23 09 271  3.4  3.8 99.00 99.00 99.00 999 1031.6   0.0   5.7 -10.2 99.0 99.00
2004 03 23 10 251  3.8  4.1 99.00 99.00 99.00 999 1032.2   0.0   5.7  -9.4 99.0 99.00
2004 03 23 11 245  4.7  5.0 99.00 99.00 99.00 999 1032.9  -0.1   5.6  -8.7 99.0 99.00
2004 03 23 12 246  3.3  3.6 99.00 99.00 99.00 999 1033.7   0.3   5.5  -9.2 99.0 99.00
2004 03 23 13 235  3.4  3.8 99.00 99.00 99.00 999 1034.1   0.9   5.6  -9.1 99.0 99.00
2004 03 23 14 199  4.6  5.2 99.00 99.00 99.00 999 1034.3   1.4   5.7 -10.4 99.0 99.00
2004 03 23 15 176  5.2  5.5 99.00 99.00 99.00 999 1034.0   1.8   5.7  -9.4 99.0 99.00
2004 03 23 16 176  6.3  7.1 99.00 99.00 99.00 999 1033.4   2.6   5.8  -7.8 99.0 99.00
2004 03 23 17 163  8.2  9.2 99.00 99.00 99.00 999 1032.5   3.3   5.8  -6.6 99.0 99.00
2004 03 23 18 160  9.1  9.9 99.00 99.00 99.00 999 1031.5   4.0   5.9  -4.2 99.0 99.00
2004 03 23 19 164  9.2  9.9 99.00 99.00 99.00 999 1030.5   4.5   6.1  -4.3 99.0 99.00
2004 03 23 20 160  6.8  7.6 99.00 99.00 99.00 999 1030.1   5.7   6.2  -3.1 99.0 99.00
2004 03 23 21 165 10.5 11.5 99.00 99.00 99.00 999 1029.6   5.5   6.3  -3.3 99.0 99.00
2004 03 23 22 161 10.5 11.4 99.00 99.00 99.00 999 1029.0   5.8   6.0  -2.7 99.0 99.00
2004 03 23 23 169 10.9 12.0 99.00 99.00 99.00 999 1029.2   5.9   6.0  -1.4 99.0 99.00
2004 03 24 00 164  9.1  9.9 99.00 99.00 99.00 999 1029.7   5.9   5.9   0.2 99.0 99.00
2004 03 24 01 161  8.5  9.9 99.00 99.00 99.00 999 1030.2   5.7   6.0   1.5 99.0 99.00
2004 03 24 02 167  8.6  9.4 99.00 99.00 99.00 999 1030.8   6.0   5.9   3.1 99.0 99.00
2004 03 24 03 175  9.4 10.0 99.00 99.00 99.00 999 1031.3   6.1   5.9   1.7 99.0 99.00
2004 03 24 04 183  6.8  7.2 99.00 99.00 99.00 999 1031.8   6.1   5.9   0.4 99.0 99.00
2004 03 24 05 189  5.8  6.3 99.00 99.00 99.00 999 1031.9   6.0   5.8  -1.3 99.0 99.00
2004 03 24 06 204  4.4  5.0 99.00 99.00 99.00 999 1032.3   5.9   5.9  -2.7 99.0 99.00
2004 03 24 07 212  3.5  3.7 99.00 99.00 99.00 999 1032.5   5.4   5.9  -5.1 99.0 99.00
2004 03 24 08 218  2.8  3.4 99.00 99.00 99.00 999 1032.4   5.2   5.9  -4.8 99.0 99.00
2004 03 24 09 229  3.7  4.2 99.00 99.00 99.00 999 1032.7   5.0   5.9  -5.3 99.0 99.00
2004 03 24 10 206  2.1  2.3 99.00 99.00 99.00 999 1033.3   4.9   5.9  -4.0 99.0 99.00
2004 03 24 11 208  3.1  3.5 99.00 99.00 99.00 999 1033.8   5.0   5.8  -5.8 99.0 99.00
2004 03 24 12 210  2.7  3.0 99.00 99.00 99.00 999 1034.2   5.3   5.9  -7.0 99.0 99.00
2004 03 24 13 198  2.3  2.4 99.00 99.00 99.00 999 1034.5   5.6   5.9  -4.0 99.0 99.00
2004 03 24 14 177  3.7  4.0 99.00 99.00 99.00 999 1034.7   6.0   5.8  -2.1 99.0 99.00
2004 03 24 15 166  4.4  4.8 99.00 99.00 99.00 999 1035.1   6.1   6.0  -1.5 99.0 99.00
2004 03 24 16 165  5.4  5.7 99.00 99.00 99.00 999 1034.9   6.4   6.1  -0.5 99.0 99.00
2004 03 24 17 169  4.6  4.8 99.00 99.00 99.00 999 1034.1   7.6   6.2  -0.6 99.0 99.00
2004 03 24 18 169  5.8  6.1 99.00 99.00 99.00 999 1033.3   7.9   6.3   0.0 99.0 99.00
2004 03 24 19 163  6.0  6.8 99.00 99.00 99.00 999 1032.4   8.1   6.4   2.2 99.0 99.00
2004 03 24 20 162  7.3  7.7 99.00 99.00 99.00 999 1031.9   8.6   6.4   2.6 99.0 99.00
2004 03 24 21 154  9.4 10.0 99.00 99.00 99.00 999 1031.1  10.3   6.5   1.4 99.0 99.00
2004 03 24 22 152  9.8 10.5 99.00 99.00 99.00 999 1031.0  10.6   6.4   1.1 99.0 99.00
2004 03 24 23 158 10.5 11.3 99.00 99.00 99.00 999 1031.1   9.7   6.9   2.8 99.0 99.00
2004 03 25 00 160 11.8 12.7 99.00 99.00 99.00 999 1031.2   9.6   6.6   1.5 99.0 99.00
2004 03 25 01 163 10.3 10.9 99.00 99.00 99.00 999 1031.9   9.3   6.4   1.7 99.0 99.00
2004 03 25 02 165 11.4 12.0 99.00 99.00 99.00 999 1032.2   8.9   6.3   1.9 99.0 99.00
2004 03 25 03 172  9.3 10.0 99.00 99.00 99.00 999 1032.7   8.3   6.3   3.3 99.0 99.00
2004 03 25 04 169  9.6 10.3 99.00 99.00 99.00 999 1032.6   8.0   6.4   4.4 99.0 99.00
2004 03 25 05 167  8.8  9.3 99.00 99.00 99.00 999 1032.7   7.9   6.3   4.7 99.0 99.00
2004 03 25 06 163  9.2  9.7 99.00 99.00 99.00 999 1032.6   8.2   6.3   4.0 99.0 99.00
2004 03 25 07 165  7.3  7.7 99.00 99.00 99.00 999 1033.0   8.5   6.3   3.2 99.0 99.00
2004 03 25 08 159  8.3  8.8 99.00 99.00 99.00 999 1032.9   8.7   6.3   2.1 99.0 99.00
2004 03 25 09 157  7.8  8.3 99.00 99.00 99.00 999 1033.3   8.3   6.3   2.9 99.0 99.00
2004 03 25 10 141  5.3  5.9 99.00 99.00 99.00 999 1034.6   7.8   6.2   3.9 99.0 99.00
2004 03 25 11 158  7.1  7.4 99.00 99.00 99.00 999 1034.9   7.5   6.2   4.4 99.0 99.00
2004 03 25 12 164  8.1  8.7 99.00 99.00 99.00 999 1034.7   8.0   6.3   4.3 99.0 99.00
2004 03 25 13 178  7.5  7.9 99.00 99.00 99.00 999 1034.7   7.7   6.4   5.1 99.0 99.00
2004 03 25 14 175  5.7  6.1 99.00 99.00 99.00 999 1034.9   7.8   6.4   5.2 99.0 99.00
2004 03 25 15 166  5.3  5.6 99.00 99.00 99.00 999 1035.0   7.7   6.5   5.6 99.0 99.00
2004 03 25 16 160  5.9  6.2 99.00 99.00 99.00 999 1034.4   8.4   6.7   5.6 99.0 99.00
2004 03 25 17 156  5.8  5.9 99.00 99.00 99.00 999 1034.0   9.8   6.7   6.0 99.0 99.00
2004 03 25 18 148  7.4  7.5 99.00 99.00 99.00 999 1033.2  12.7   6.6   4.4 99.0 99.00
2004 03 25 19 158  4.5  4.6 99.00 99.00 99.00 999 1032.8  13.3   6.6   5.2 99.0 99.00
2004 03 25 20 251  1.2  1.3 99.00 99.00 99.00 999 1032.4  11.9   6.9   6.3 99.0 99.00
2004 03 25 21 187  4.3  4.7 99.00 99.00 99.00 999 1032.0  11.3   6.9   6.8 99.0 99.00
2004 03 25 22 173  4.2  4.5 99.00 99.00 99.00 999 1032.1  11.4   6.9   6.5 99.0 99.00
2004 03 25 23 166  5.1  5.7 99.00 99.00 99.00 999 1032.3  13.6   7.0   6.0 99.0 99.00
2004 03 26 00 159  6.3  6.8 99.00 99.00 99.00 999 1032.1  11.2   7.1   7.1 99.0 99.00
2004 03 26 01 162  8.9  9.3 99.00 99.00 99.00 999 1032.3  12.1   7.2   7.2 99.0 99.00
2004 03 26 02 158  6.1  6.3 99.00 99.00 99.00 999 1032.5  11.2   7.2   7.1 99.0 99.00
2004 03 26 03 169  5.5  5.7 99.00 99.00 99.00 999 1032.6  10.9   7.1   7.1 99.0 99.00
2004 03 26 04 175  3.0  3.2 99.00 99.00 99.00 999 1032.6   9.6   7.1   7.1 99.0 99.00
2004 03 26 05 188  4.4  4.5 99.00 99.00 99.00 999 1032.1   9.4   7.3   7.3 99.0 99.00
2004 03 26 06 181  3.9  4.1 99.00 99.00 99.00 999 1031.7   9.5   7.2   7.5 99.0 99.00
2004 03 26 07 181  5.3  5.8 99.00 99.00 99.00 999 1031.3   8.9   6.9   7.3 99.0 99.00
2004 03 26 08 167  6.6  6.9 99.00 99.00 99.00 999 1031.0   9.7   6.9   7.7 99.0 99.00
2004 03 26 09 180  5.1  5.4 99.00 99.00 99.00 999 1031.4   9.5   6.8   7.7 99.0 99.00
2004 03 26 10 162  7.3  7.7 99.00 99.00 99.00 999 1031.3  10.2   6.9   7.8 99.0 99.00
2004 03 26 11 158  7.0  7.3 99.00 99.00 99.00 999 1031.4  10.4   7.1   7.7 99.0 99.00
2004 03 26 12 166  6.0  6.3 99.00 99.00 99.00 999 1032.0  10.4   7.0   7.6 99.0 99.00
2004 03 26 13 168  6.7  7.2 99.00 99.00 99.00 999 1031.8   9.9   6.9   7.6 99.0 99.00
2004 03 26 14 162  6.5  6.7 99.00 99.00 99.00 999 1031.6  10.0   7.0   7.5 99.0 99.00
2004 03 26 15 155  6.6  6.7 99.00 99.00 99.00 999 1031.3  11.3   7.0   8.4 99.0 99.00
2004 03 26 16 156  6.6  6.7 99.00 99.00 99.00 999 1030.7  12.4   7.2   8.8 99.0 99.00
2004 03 26 17 150  7.7  7.9 99.00 99.00 99.00 999 1029.7  13.9   7.8   8.7 99.0 99.00
2004 03 26 18 153  8.6  9.1 99.00 99.00 99.00 999 1028.9  15.5   7.7   9.2 99.0 99.00
2004 03 26 19 150  8.2  8.5 99.00 99.00 99.00 999 1028.0  16.7   7.6   9.6 99.0 99.00
2004 03 26 20 174  6.0  6.3 99.00 99.00 99.00 999 1027.6  12.5   7.6   9.0 99.0 99.00
2004 03 26 21 159  8.1  8.5 99.00 99.00 99.00 999 1027.0  14.7   7.7   9.5 99.0 99.00
2004 03 26 22 156  9.0  9.4 99.00 99.00 99.00 999 1026.6  15.0   8.1   9.6 99.0 99.00
2004 03 26 23 159 10.6 11.3 99.00 99.00 99.00 999 1026.4  13.1   7.8   8.8 99.0 99.00
2004 03 27 00 161 11.5 12.1 99.00 99.00 99.00 999 1026.4  13.2   7.5   9.1 99.0 99.00
2004 03 27 01 161 10.3 10.9 99.00 99.00 99.00 999 1026.6  12.5   8.0   8.7 99.0 99.00
2004 03 27 02 180  7.1  7.5 99.00 99.00 99.00 999 1026.7  11.0   7.7   8.2 99.0 99.00
2004 03 27 03 171  7.6  8.0 99.00 99.00 99.00 999 1026.1  11.0   7.6   8.4 99.0 99.00
2004 03 27 04 183  5.2  5.4 99.00 99.00 99.00 999 1025.7  10.6   7.5   8.5 99.0 99.00
2004 03 27 05 181  5.2  5.5 99.00 99.00 99.00 999 1025.1  10.4   7.6   8.5 99.0 99.00
2004 03 27 06 180  5.1  5.4 99.00 99.00 99.00 999 1024.5  10.5   8.4   8.5 99.0 99.00
2004 03 27 07 173  6.7  7.1 99.00 99.00 99.00 999 1023.6  10.6   8.0   8.4 99.0 99.00
2004 03 27 08 165  8.3  8.6 99.00 99.00 99.00 999 1022.9  11.4   7.6   8.7 99.0 99.00
2004 03 27 09 164  7.0  7.2 99.00 99.00 99.00 999 1022.7  11.1   7.5   8.6 99.0 99.00
2004 03 27 10 177  3.7  3.9 99.00 99.00 99.00 999 1023.7  10.6   7.3   8.5 99.0 99.00
2004 03 27 11 343  0.6  1.2 99.00 99.00 99.00 999 1024.3  11.0   7.4   8.5 99.0 99.00
2004 03 27 12   0  0.0  0.1 99.00 99.00 99.00 999 1024.8  11.8   7.6   8.5 99.0 99.00
2004 03 27 13 323  1.3  1.5 99.00 99.00 99.00 999 1024.9  12.8   7.8   8.8 99.0 99.00
2004 03 27 14 266  2.2  2.3 99.00 99.00 99.00 999 1025.0  13.0   7.5  10.2 99.0 99.00
2004 03 27 15 235  1.5  1.6 99.00 99.00 99.00 999 1024.7  13.3   7.4  11.9 99.0 99.00
2004 03 27 16 188  3.4  3.6 99.00 99.00 99.00 999 1023.9  13.5   7.5  13.1 99.0 99.00
2004 03 27 17 213  2.8  2.9 99.00 99.00 99.00 999 1023.0  14.1   7.5  13.8 99.0 99.00
2004 03 27 18 195  5.0  5.1 99.00 99.00 99.00 999 1022.4  13.7   8.1  13.5 99.0 99.00
2004 03 27 19 245  4.4  4.5 99.00 99.00 99.00 999 1021.7  16.6   7.8  13.7 99.0 99.00
2004 03 27 20 263  4.2  4.7 99.00 99.00 99.00 999 1021.1  17.9   7.6  13.3 99.0 99.00
2004 03 27 21 253  2.8  3.0 99.00 99.00 99.00 999 1020.7  18.4   7.6  13.8 99.0 99.00
2004 03 27 22  63  2.4  2.5 99.00 99.00 99.00 999 1020.8  18.3   7.8  13.6 99.0 99.00
2004 03 27 23  61  2.1  2.2 99.00 99.00 99.00 999 1021.0  17.8   8.0  13.4 99.0 99.00
2004 03 28 00 233  2.8  3.1 99.00 99.00 99.00 999 1021.1  14.1   8.0  12.3 99.0 99.00
2004 03 28 01  57  0.5  0.8 99.00 99.00 99.00 999 1022.0  15.7   7.9  13.5 99.0 99.00
2004 03 28 02 307  0.3  0.4 99.00 99.00 99.00 999 1022.4  15.1   7.9  13.4 99.0 99.00
2004 03 28 03  16  6.7  6.8 99.00 99.00 99.00 999 1023.0  14.9   7.9  12.8 99.0 99.00
2004 03 28 04  26  7.2  7.5 99.00 99.00 99.00 999 1023.2  13.9   8.0   9.2 99.0 99.00
2004 03 28 05  11 10.0 10.5 99.00 99.00 99.00 999 1023.6  13.1   7.8   8.0 99.0 99.00
2004 03 28 06  14  9.9 10.3 99.00 99.00 99.00 999 1023.7  12.1   7.8   8.0 99.0 99.00
2004 03 28 07   7  8.8  9.2 99.00 99.00 99.00 999 1024.1  11.7   7.8   8.0 99.0 99.00
2004 03 28 08   2  8.0  9.0 99.00 99.00 99.00 999 1024.5  11.4   7.8   7.9 99.0 99.00
2004 03 28 09  64  7.4  8.2 99.00 99.00 99.00 999 1025.5  10.6   7.8   8.0 99.0 99.00
2004 03 28 10  97  3.8  4.3 99.00 99.00 99.00 999 1026.2  10.2   7.8   7.3 99.0 99.00
2004 03 28 11 125  2.3  2.5 99.00 99.00 99.00 999 1026.9   9.6   7.9   7.1 99.0 99.00
2004 03 28 12 109  4.1  4.3 99.00 99.00 99.00 999 1028.0   9.2   7.9   6.9 99.0 99.00
2004 03 28 13 138  1.4  1.5 99.00 99.00 99.00 999 1028.5   8.8   8.0   7.0 99.0 99.00
2004 03 28 14 252  1.8  1.9 99.00 99.00 99.00 999 1028.9   8.7   8.1   6.8 99.0 99.00
2004 03 28 15 262  0.3  0.4 99.00 99.00 99.00 999 1029.0   9.8   8.1   5.6 99.0 99.00
2004 03 28 16   9  2.9  3.3 99.00 99.00 99.00 999 1029.2  10.3   8.0   6.2 99.0 99.00
2004 03 28 17  28  4.4  4.6 99.00 99.00 99.00 999 1029.0  11.0   7.9   6.0 99.0 99.00
2004 03 28 18  29  4.4  4.5 99.00 99.00 99.00 999 1028.8  11.4   8.1   5.7 99.0 99.00
2004 03 28 19  51  2.8  2.9 99.00 99.00 99.00 999 1028.1  12.1   9.2   6.0 99.0 99.00
2004 03 28 20  49  3.0  3.5 99.00 99.00 99.00 999 1027.7  13.0   9.1   5.6 99.0 99.00
