#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2009 11 24 02 00  36  8.4  9.4 99.00 99.00 99.00 999 1022.4   9.6  11.8   9.5 99.0 99.00
2009 11 24 03 00  27  9.5 10.3 99.00 99.00 99.00 999 1021.6   9.6  11.8   9.5 99.0 99.00
2009 11 24 04 00  32  7.8  8.6 99.00 99.00 99.00 999 1021.6   9.6  11.8   9.6 99.0 99.00
2009 11 24 05 00  38  7.6  8.0 99.00 99.00 99.00 999 1020.9   9.8  11.8   9.8 99.0 99.00
2009 11 24 06 00  44  6.7  7.6 99.00 99.00 99.00 999 1020.5  10.0  11.9   9.9 99.0 99.00
2009 11 24 07 00  20  2.8  3.4 99.00 99.00 99.00 999 1021.2   9.9  11.9   9.9 99.0 99.00
2009 11 24 08 00  26  5.9  6.6 99.00 99.00 99.00 999 1020.8   9.9  11.9   9.9 99.0 99.00
2009 11 24 09 00  18  5.9  6.4 99.00 99.00 99.00 999 1021.0   9.7  11.9   9.7 99.0 99.00
2009 11 24 10 00  10  6.4  6.8 99.00 99.00 99.00 999 1021.1   9.6  11.9   9.6 99.0 99.00
2009 11 24 11 00  10  6.1  6.6 99.00 99.00 99.00 999 1021.2   9.6  11.8   9.6 99.0 99.00
2009 11 24 12 00   0  5.6  6.2 99.00 99.00 99.00 999 1021.8   9.6  11.7   9.6 99.0 99.00
2009 11 24 13 00   1  5.6  5.9 99.00 99.00 99.00 999 1022.3   9.6  11.7   9.6 99.0 99.00
2009 11 24 14 00   1  5.2  5.5 99.00 99.00 99.00 999 1022.7   9.6  11.7   9.6 99.0 99.00
2009 11 24 15 00   2  5.6  6.2 99.00 99.00 99.00 999 1022.8   9.7  11.9   9.7 99.0 99.00
2009 11 24 16 00   8  6.2  6.8 99.00 99.00 99.00 999 1022.3   9.8  11.8   9.8 99.0 99.00
2009 11 24 17 00   6  5.6  6.3 99.00 99.00 99.00 999 1021.8   9.9  11.8   9.9 99.0 99.00
2009 11 24 18 00   2  4.9  5.4 99.00 99.00 99.00 999 1021.6   9.9  11.8   9.9 99.0 99.00
2009 11 24 19 00   2  4.7  5.3 99.00 99.00 99.00 999 1021.0  10.1  11.8  10.1 99.0 99.00
2009 11 24 20 00   8  5.4  6.0 99.00 99.00 99.00 999 1020.9  10.3  11.8  10.3 99.0 99.00
2009 11 24 21 00   7  5.6  5.9 99.00 99.00 99.00 999 1020.8  10.3  11.8  10.3 99.0 99.00
2009 11 24 22 00  21  6.1  6.5 99.00 99.00 99.00 999 1020.6  10.4  11.8  10.4 99.0 99.00
2009 11 24 23 00  19  5.5  5.9 99.00 99.00 99.00 999 1021.0  10.6  11.8  10.6 99.0 99.00
2009 11 25 00 00  22  5.0  5.4 99.00 99.00 99.00 999 1021.3  10.5  11.7  10.5 99.0 99.00
2009 11 25 01 00  45  4.9  5.4 99.00 99.00 99.00 999 1021.1  10.6  11.7  10.6 99.0 99.00
2009 11 25 02 00  58  4.2  4.5 99.00 99.00 99.00 999 1020.7  10.6  11.7  10.6 99.0 99.00
2009 11 25 03 00  74  3.9  4.2 99.00 99.00 99.00 999 1020.8  10.6  11.8  10.6 99.0 99.00
2009 11 25 04 00  66  2.3  2.8 99.00 99.00 99.00 999 1020.5  10.7  11.8  10.7 99.0 99.00
2009 11 25 05 00  92  3.7  4.2 99.00 99.00 99.00 999 1020.1  10.9  11.8  10.9 99.0 99.00
2009 11 25 06 00  95  3.2  3.6 99.00 99.00 99.00 999 1019.4  10.9  11.7  10.9 99.0 99.00
2009 11 25 07 00  94  4.0  4.4 99.00 99.00 99.00 999 1019.0  10.7  11.7  10.7 99.0 99.00
2009 11 25 08 00 107  3.7  4.0 99.00 99.00 99.00 999 1018.7  10.6  11.7  10.6 99.0 99.00
2009 11 25 09 00 104  4.1  4.3 99.00 99.00 99.00 999 1018.0  10.7  11.8  10.7 99.0 99.00
2009 11 25 10 00 110  2.2  2.5 99.00 99.00 99.00 999 1018.0  10.7  11.8  10.7 99.0 99.00
2009 11 25 11 00  93  2.6  2.8 99.00 99.00 99.00 999 1017.9  10.7  11.8  10.7 99.0 99.00
2009 11 25 12 00 107  3.0  3.2 99.00 99.00 99.00 999 1018.2  10.7  11.7  10.7 99.0 99.00
2009 11 25 13 00 115  2.4  2.6 99.00 99.00 99.00 999 1018.2  10.8  11.8  10.8 99.0 99.00
2009 11 25 14 00  96  1.9  2.1 99.00 99.00 99.00 999 1017.8  10.9  11.8  10.9 99.0 99.00
2009 11 25 15 00 113  2.5  2.7 99.00 99.00 99.00 999 1017.7  11.0  11.8  11.0 99.0 99.00
2009 11 25 16 00 108  1.6  1.9 99.00 99.00 99.00 999 1016.8  11.1  11.8  11.1 99.0 99.00
2009 11 25 17 00 143  1.0  1.0 99.00 99.00 99.00 999 1015.9  11.3  11.8  11.3 99.0 99.00
2009 11 25 18 00 104  0.7  0.8 99.00 99.00 99.00 999 1014.6  11.4  11.8  11.4 99.0 99.00
2009 11 25 19 00 295  0.7  0.8 99.00 99.00 99.00 999 1014.4  11.6  11.8  11.6 99.0 99.00
2009 11 25 20 00 256  2.4  2.6 99.00 99.00 99.00 999 1014.9  11.8  11.9  11.8 99.0 99.00
2009 11 25 21 00 159  2.6  3.1 99.00 99.00 99.00 999 1013.8  11.8  11.9  11.8 99.0 99.00
2009 11 25 22 00 227  2.4  3.0 99.00 99.00 99.00 999 1014.2  11.9  11.9  11.9 99.0 99.00
2009 11 25 23 00 219  2.0  2.1 99.00 99.00 99.00 999 1014.4  12.1  11.9  12.1 99.0 99.00
2009 11 26 00 00 260  1.9  2.0 99.00 99.00 99.00 999 1014.7  11.5  11.8  11.5 99.0 99.00
2009 11 26 01 00 294  2.2  2.3 99.00 99.00 99.00 999 1014.7  11.2  11.8  11.2 99.0 99.00
2009 11 26 02 00 287  1.4  1.5 99.00 99.00 99.00 999 1014.9  11.4  11.9  11.4 99.0 99.00
2009 11 26 03 00 236  0.8  0.9 99.00 99.00 99.00 999 1014.7  11.2  12.1  11.2 99.0 99.00
2009 11 26 04 00 213  2.0  2.1 99.00 99.00 99.00 999 1014.5  11.0  12.0  11.0 99.0 99.00
2009 11 26 05 00 249  1.0  1.2 99.00 99.00 99.00 999 1014.5  10.6  11.9  10.6 99.0 99.00
2009 11 26 06 00 183  2.5  2.6 99.00 99.00 99.00 999 1014.1  10.7  11.9  10.7 99.0 99.00
2009 11 26 07 00 251  1.9  2.1 99.00 99.00 99.00 999 1014.5  10.3  11.7  10.3 99.0 99.00
2009 11 26 08 00 300  0.4  0.6 99.00 99.00 99.00 999 1014.0  10.0  11.7  10.0 99.0 99.00
2009 11 26 09 00 115  1.5  1.6 99.00 99.00 99.00 999 1013.6  10.2  11.7  10.2 99.0 99.00
2009 11 26 10 00 103  2.4  2.7 99.00 99.00 99.00 999 1013.8   9.7  11.6   9.7 99.0 99.00
2009 11 26 11 00  65  1.9  2.3 99.00 99.00 99.00 999 1014.1   9.2  11.6   9.2 99.0 99.00
2009 11 26 12 00  42  4.4  4.8 99.00 99.00 99.00 999 1013.8   8.6  11.6   8.6 99.0 99.00
2009 11 26 13 00  74  3.0  3.4 99.00 99.00 99.00 999 1014.2   8.1  11.5   8.1 99.0 99.00
2009 11 26 14 00  91  3.2  4.0 99.00 99.00 99.00 999 1014.3   8.3  11.8   8.3 99.0 99.00
2009 11 26 15 00  75  2.5  2.9 99.00 99.00 99.00 999 1013.9   8.8  12.0   8.8 99.0 99.00
2009 11 26 16 00  91  2.0  2.3 99.00 99.00 99.00 999 1013.4   9.4  11.9   9.4 99.0 99.00
2009 11 26 17 00 103  3.3  3.6 99.00 99.00 99.00 999 1012.2   9.8  11.8   9.8 99.0 99.00
2009 11 26 18 00  99  1.9  2.0 99.00 99.00 99.00 999 1011.5  10.2  11.8  10.2 99.0 99.00
2009 11 26 19 00  89  0.7  1.0 99.00 99.00 99.00 999 1010.3  10.7  11.7  10.6 99.0 99.00
2009 11 26 20 00   0  1.3  1.6 99.00 99.00 99.00 999 1009.6  10.6  11.7  10.6 99.0 99.00
2009 11 26 21 00 358  2.4  2.6 99.00 99.00 99.00 999 1008.8  10.7  11.7  10.6 99.0 99.00
2009 11 26 22 00 327  3.5  3.8 99.00 99.00 99.00 999 1008.6  10.9  11.7  10.9 99.0 99.00
2009 11 26 23 00 325  2.7  3.0 99.00 99.00 99.00 999 1008.3  10.6  11.8  10.6 99.0 99.00
2009 11 27 00 00 326  1.6  1.9 99.00 99.00 99.00 999 1007.9  10.5  11.8  10.4 99.0 99.00
2009 11 27 01 00  51  3.6  4.0 99.00 99.00 99.00 999 1006.9  10.6  11.8  10.5 99.0 99.00
2009 11 27 02 00 301  4.8  5.4 99.00 99.00 99.00 999 1006.9   9.7  11.7   9.7 99.0 99.00
2009 11 27 03 00 336  2.5  2.7 99.00 99.00 99.00 999 1006.2   9.5  11.8   9.5 99.0 99.00
2009 11 27 04 00 337  4.5  5.1 99.00 99.00 99.00 999 1005.4   9.7  11.9   9.6 99.0 99.00
2009 11 27 05 00 327 11.5 13.0 99.00 99.00 99.00 999 1004.8   8.9  11.7   8.7 99.0 99.00
2009 11 27 06 00 327  9.1 10.0 99.00 99.00 99.00 999 1004.4   8.1  11.8   8.0 99.0 99.00
2009 11 27 07 00 352 10.7 12.3 99.00 99.00 99.00 999 1004.1   8.6  11.6   6.8 99.0 99.00
2009 11 27 08 00 330 10.6 12.7 99.00 99.00 99.00 999 1004.1   8.3  11.7   5.8 99.0 99.00
2009 11 27 09 00 321 11.4 13.5 99.00 99.00 99.00 999 1004.3   6.7  11.6   5.5 99.0 99.00
2009 11 27 10 00 357 11.6 13.0 99.00 99.00 99.00 999 1004.3   5.7  11.5   4.3 99.0 99.00
2009 11 27 11 00 322  4.2  4.9 99.00 99.00 99.00 999 1005.1   5.5  11.5   4.1 99.0 99.00
2009 11 27 12 00 306  7.7  8.8 99.00 99.00 99.00 999 1004.9   6.6  11.6 999.0 99.0 99.00
2009 11 27 13 00 302  8.3 10.2 99.00 99.00 99.00 999 1004.6   6.5  11.4   2.6 99.0 99.00
2009 11 27 14 00 296  7.9  9.0 99.00 99.00 99.00 999 1004.4   6.5  11.5   2.3 99.0 99.00
2009 11 27 15 00 297  9.3 11.4 99.00 99.00 99.00 999 1004.1   7.2  11.5   2.5 99.0 99.00
2009 11 27 16 00 307 12.3 17.1 99.00 99.00 99.00 999 1003.1   8.3  11.5   3.0 99.0 99.00
2009 11 27 17 00 302 12.9 16.0 99.00 99.00 99.00 999 1002.5   8.0  11.4   2.8 99.0 99.00
2009 11 27 18 00 310 11.2 13.2 99.00 99.00 99.00 999 1002.0   9.0  11.4   2.7 99.0 99.00
2009 11 27 19 00 289 13.6 15.3 99.00 99.00 99.00 999 1001.9   8.5  11.6   3.5 99.0 99.00
2009 11 27 20 00 286 11.9 13.8 99.00 99.00 99.00 999 1003.0   8.5  11.6   3.9 99.0 99.00
2009 11 27 21 00 311 11.8 13.6 99.00 99.00 99.00 999 1004.3   8.4  11.7   2.2 99.0 99.00
2009 11 27 22 00 316 12.8 15.4 99.00 99.00 99.00 999 1005.0   8.0  11.7   0.7 99.0 99.00
2009 11 27 23 00 303 14.2 16.1 99.00 99.00 99.00 999 1005.1   7.4  11.6   0.1 99.0 99.00
2009 11 28 00 00 304 12.3 14.6 99.00 99.00 99.00 999 1006.2   7.2  11.5   0.5 99.0 99.00
2009 11 28 01 00 297 14.9 16.6 99.00 99.00 99.00 999 1006.5   6.8  11.5  -0.1 99.0 99.00
2009 11 28 02 00 293 11.1 13.2 99.00 99.00 99.00 999 1007.2   6.3  11.3   0.2 99.0 99.00
2009 11 28 03 00 290 12.2 14.2 99.00 99.00 99.00 999 1007.0   5.8  11.0   0.2 99.0 99.00
2009 11 28 04 00 290 11.3 12.9 99.00 99.00 99.00 999 1007.3   5.5  11.1  -0.1 99.0 99.00
2009 11 28 05 00 291 13.2 15.2 99.00 99.00 99.00 999 1006.8   5.4  11.3   0.1 99.0 99.00
2009 11 28 06 00 293 10.4 11.7 99.00 99.00 99.00 999 1007.6   5.7  11.5   0.9 99.0 99.00
2009 11 28 07 00 293  9.9 12.0 99.00 99.00 99.00 999 1007.4   6.1  11.3   1.2 99.0 99.00
2009 11 28 08 00 301  9.7 12.2 99.00 99.00 99.00 999 1007.8   6.4  11.2   1.5 99.0 99.00
2009 11 28 09 00 294  9.2 10.5 99.00 99.00 99.00 999 1008.8   6.4  11.1   1.7 99.0 99.00
2009 11 28 10 00 291 11.9 13.3 99.00 99.00 99.00 999 1009.2   6.4  10.5   1.5 99.0 99.00
2009 11 28 11 00 287  9.9 12.8 99.00 99.00 99.00 999 1010.2   6.2  10.6   1.2 99.0 99.00
2009 11 28 12 00 287  8.0  9.2 99.00 99.00 99.00 999 1011.3   5.7  10.7   1.2 99.0 99.00
2009 11 28 13 00 289  8.8 10.3 99.00 99.00 99.00 999 1012.0   6.0  10.8   0.9 99.0 99.00
2009 11 28 14 00 296 10.0 11.4 99.00 99.00 99.00 999 1013.0   6.7  10.8   0.8 99.0 99.00
2009 11 28 15 00 302 10.9 12.8 99.00 99.00 99.00 999 1013.5   7.4  10.6   1.2 99.0 99.00
2009 11 28 16 00 293  8.6 10.3 99.00 99.00 99.00 999 1013.4   7.9  10.7   0.7 99.0 99.00
2009 11 28 17 00 292  9.1 10.2 99.00 99.00 99.00 999 1013.0   8.3  10.8   0.8 99.0 99.00
2009 11 28 18 00 289  8.4  9.4 99.00 99.00 99.00 999 1012.6   8.6  11.0   0.4 99.0 99.00
2009 11 28 19 00 286  8.7  9.6 99.00 99.00 99.00 999 1012.5   9.2  11.1   0.5 99.0 99.00
2009 11 28 20 00 309  9.1 11.2 99.00 99.00 99.00 999 1012.7   9.8  11.1   0.7 99.0 99.00
2009 11 28 21 00 300  6.4  7.2 99.00 99.00 99.00 999 1013.2  10.0  11.1   1.6 99.0 99.00
2009 11 28 22 00 299  3.1  4.0 99.00 99.00 99.00 999 1013.8   9.8  10.8   1.3 99.0 99.00
2009 11 28 23 00 311  3.8  4.3 99.00 99.00 99.00 999 1014.0   9.5  10.9   1.2 99.0 99.00
2009 11 29 00 00 233  2.5  2.8 99.00 99.00 99.00 999 1014.6   9.3  10.7   1.1 99.0 99.00
2009 11 29 01 00 248  4.0  4.5 99.00 99.00 99.00 999 1015.1   9.1  10.7   2.4 99.0 99.00
2009 11 29 02 00 237  3.8  4.4 99.00 99.00 99.00 999 1015.4   9.2  10.8   2.7 99.0 99.00
2009 11 29 03 00 223  4.0  4.3 99.00 99.00 99.00 999 1015.2   8.8  10.8   2.6 99.0 99.00
2009 11 29 04 00 210  2.3  2.4 99.00 99.00 99.00 999 1015.1   8.7  10.8   4.0 99.0 99.00
2009 11 29 05 00 237  1.6  2.0 99.00 99.00 99.00 999 1014.8   9.5  10.7   4.8 99.0 99.00
2009 11 29 06 00 242  1.2  1.5 99.00 99.00 99.00 999 1014.5   8.3  10.7   4.8 99.0 99.00
2009 11 29 07 00 220  2.3  2.6 99.00 99.00 99.00 999 1014.6   7.9  10.7   2.4 99.0 99.00
2009 11 29 08 00 241  1.2  1.5 99.00 99.00 99.00 999 1014.6   7.5  10.5   2.4 99.0 99.00
2009 11 29 09 00 225  1.2  1.5 99.00 99.00 99.00 999 1014.8   7.5  10.4   2.6 99.0 99.00
2009 11 29 10 00 212  2.9  3.4 99.00 99.00 99.00 999 1014.8   7.3  10.4   2.6 99.0 99.00
2009 11 29 11 00 230  3.8  4.1 99.00 99.00 99.00 999 1015.0   7.3  10.4   3.2 99.0 99.00
2009 11 29 12 00 247  3.4  3.8 99.00 99.00 99.00 999 1015.2   6.8  10.6   2.4 99.0 99.00
2009 11 29 13 00 227  4.6  5.1 99.00 99.00 99.00 999 1015.6   6.7  10.6   1.2 99.0 99.00
2009 11 29 14 00 204  2.8  3.1 99.00 99.00 99.00 999 1015.7   7.6  10.7   3.4 99.0 99.00
2009 11 29 15 00 185  4.3  4.6 99.00 99.00 99.00 999 1015.5   8.8  10.8   4.0 99.0 99.00
2009 11 29 16 00 175  5.6  5.9 99.00 99.00 99.00 999 1014.8  10.0  11.0   6.0 99.0 99.00
2009 11 29 17 00 171  5.7  6.1 99.00 99.00 99.00 999 1013.6  10.4  10.8   7.9 99.0 99.00
2009 11 29 18 00 163  5.6  6.0 99.00 99.00 99.00 999 1012.6  11.0  11.0   8.8 99.0 99.00
2009 11 29 19 00 164  7.0  7.5 99.00 99.00 99.00 999 1012.0  12.6  10.9   8.5 99.0 99.00
2009 11 29 20 00 168  8.8  9.6 99.00 99.00 99.00 999 1011.5  12.5  10.9   8.5 99.0 99.00
2009 11 29 21 00 172  9.0  9.4 99.00 99.00 99.00 999 1011.3  12.7  10.9   9.4 99.0 99.00
2009 11 29 22 00 171  7.0  7.6 99.00 99.00 99.00 999 1011.3  12.6  11.0  10.1 99.0 99.00
2009 11 29 23 00 168  6.6  7.1 99.00 99.00 99.00 999 1011.1  12.8  10.9   9.7 99.0 99.00
2009 11 30 00 00 174  6.7  7.5 99.00 99.00 99.00 999 1010.5  12.4  10.9  10.3 99.0 99.00
2009 11 30 01 00 183  9.6 10.5 99.00 99.00 99.00 999 1010.1  12.7  11.0  11.1 99.0 99.00
2009 11 30 02 00 176  8.1  8.5 99.00 99.00 99.00 999 1009.5  12.7  11.0  11.1 99.0 99.00
2009 11 30 03 00 210  9.1  9.9 99.00 99.00 99.00 999 1009.1  15.5  11.0   8.8 99.0 99.00
2009 11 30 04 00 217 10.0 11.5 99.00 99.00 99.00 999 1008.7  16.3  11.0   7.9 99.0 99.00
2009 11 30 05 00 220  9.2 10.3 99.00 99.00 99.00 999 1008.2  15.8  11.0   7.5 99.0 99.00
2009 11 30 06 00 224  8.0  9.7 99.00 99.00 99.00 999 1007.9  15.2  11.0   7.6 99.0 99.00
2009 11 30 07 00 221  7.2  7.7 99.00 99.00 99.00 999 1007.4  15.1  11.0   7.7 99.0 99.00
2009 11 30 08 00 212  6.3  6.5 99.00 99.00 99.00 999 1007.0  14.2  11.0   8.2 99.0 99.00
2009 11 30 09 00 229  6.1  6.7 99.00 99.00 99.00 999 1006.9  14.1  11.1   7.9 99.0 99.00
2009 11 30 10 00 211  6.3  6.6 99.00 99.00 99.00 999 1006.3  13.8  11.2   7.8 99.0 99.00
2009 11 30 11 00 219  6.3  7.4 99.00 99.00 99.00 999 1006.3  13.3  11.2   8.0 99.0 99.00
2009 11 30 12 00 222  6.9  7.5 99.00 99.00 99.00 999 1006.2  13.1  11.2   7.9 99.0 99.00
2009 11 30 13 00 227  7.8  8.6 99.00 99.00 99.00 999 1006.3  12.9  10.9   7.6 99.0 99.00
2009 11 30 14 00 145  1.1  2.1 99.00 99.00 99.00 999 1006.5  12.3  11.1   9.1 99.0 99.00
2009 11 30 15 00 217  3.3  3.7 99.00 99.00 99.00 999 1006.1  12.9  11.1   7.8 99.0 99.00
2009 11 30 16 00 289  4.1  4.6 99.00 99.00 99.00 999 1006.6  13.0  11.1   8.2 99.0 99.00
2009 11 30 17 00 253  3.1  3.5 99.00 99.00 99.00 999 1005.2  11.3  11.1   9.7 99.0 99.00
2009 11 30 18 00 254  3.2  3.6 99.00 99.00 99.00 999 1005.2  11.2  11.2  10.6 99.0 99.00
2009 11 30 19 00 271  3.2  3.5 99.00 99.00 99.00 999 1004.9  11.0  11.3  10.9 99.0 99.00
2009 11 30 20 00 309  5.2  5.8 99.00 99.00 99.00 999 1005.4  11.3  11.2  11.0 99.0 99.00
2009 11 30 21 00 310  6.0  6.7 99.00 99.00 99.00 999 1006.8   9.7  11.2   9.6 99.0 99.00
2009 11 30 22 00 348  8.0 10.0 99.00 99.00 99.00 999 1008.1   8.7  11.1   7.9 99.0 99.00
2009 11 30 23 00  17  4.4  4.8 99.00 99.00 99.00 999 1008.8   7.9  11.1   7.8 99.0 99.00
2009 12 01 00 00 317  3.6  3.9 99.00 99.00 99.00 999 1009.6   7.8  11.1   7.5 99.0 99.00
2009 12 01 01 00 313  5.6  7.3 99.00 99.00 99.00 999 1010.2   7.6  11.2   6.3 99.0 99.00
2009 12 01 02 00 314  9.1 10.7 99.00 99.00 99.00 999 1010.7   7.5  11.2   3.5 99.0 99.00
2009 12 01 03 00 319  9.5 10.5 99.00 99.00 99.00 999 1011.8   6.6  11.0   0.4 99.0 99.00
2009 12 01 04 00 316  9.1 10.6 99.00 99.00 99.00 999 1012.8   5.9  11.0  -0.9 99.0 99.00
2009 12 01 05 00 309  9.4 10.7 99.00 99.00 99.00 999 1013.5   5.6  10.9  -1.9 99.0 99.00
2009 12 01 06 00 306  9.1 10.3 99.00 99.00 99.00 999 1014.3   5.3  10.9  -1.1 99.0 99.00
2009 12 01 07 00 300  8.1  9.1 99.00 99.00 99.00 999 1015.2   5.0  10.7  -1.9 99.0 99.00
2009 12 01 08 00 303  6.5  7.5 99.00 99.00 99.00 999 1016.0   4.6  10.5  -2.5 99.0 99.00
2009 12 01 09 00 300  5.8  6.7 99.00 99.00 99.00 999 1016.3   4.1  10.4  -2.9 99.0 99.00
2009 12 01 10 00 296  4.7  5.7 99.00 99.00 99.00 999 1017.0   4.1  10.4  -2.0 99.0 99.00
2009 12 01 11 00 278  3.8  5.5 99.00 99.00 99.00 999 1017.6   4.2  10.3  -2.6 99.0 99.00
2009 12 01 12 00 230  2.2  2.9 99.00 99.00 99.00 999 1018.1   4.2  10.2  -2.2 99.0 99.00
2009 12 01 13 00 238  4.5  5.2 99.00 99.00 99.00 999 1018.4   4.7  10.2  -2.3 99.0 99.00
2009 12 01 14 00 239  4.7  5.3 99.00 99.00 99.00 999 1018.6   4.4  10.1  -1.4 99.0 99.00
2009 12 01 15 00 211  5.1  6.3 99.00 99.00 99.00 999 1018.6   5.6  10.2  -1.1 99.0 99.00
2009 12 01 16 00 223  6.6  7.3 99.00 99.00 99.00 999 1018.6   7.0  10.3  -0.9 99.0 99.00
2009 12 01 17 00 220  5.1  6.0 99.00 99.00 99.00 999 1017.8   8.5  10.3   0.1 99.0 99.00
2009 12 01 18 00 258  5.0  6.2 99.00 99.00 99.00 999 1017.4  10.3  10.4  -0.3 99.0 99.00
2009 12 01 19 00 212  3.3  3.7 99.00 99.00 99.00 999 1017.5  11.2  10.4   0.6 99.0 99.00
2009 12 01 20 00 173  3.7  4.0 99.00 99.00 99.00 999 1017.2  12.1  10.7  -0.7 99.0 99.00
2009 12 01 21 00 156  4.1  4.2 99.00 99.00 99.00 999 1017.5  11.1  10.7   5.9 99.0 99.00
2009 12 01 22 00 203  6.0  6.6 99.00 99.00 99.00 999 1018.2  11.6  10.9   4.4 99.0 99.00
2009 12 01 23 00 208  5.5  5.9 99.00 99.00 99.00 999 1018.9  11.0  10.8   3.6 99.0 99.00
2009 12 02 00 00 205  4.9  5.4 99.00 99.00 99.00 999 1019.6  10.7  10.8   4.0 99.0 99.00
2009 12 02 01 00 202  4.7  5.3 99.00 99.00 99.00 999 1019.8  10.4  10.5   3.9 99.0 99.00
2009 12 02 02 00 197  5.7  6.2 99.00 99.00 99.00 999 1020.1  10.3  10.4   3.9 99.0 99.00
2009 12 02 03 00 208  5.4  5.9 99.00 99.00 99.00 999 1020.5  10.3  10.4   3.3 99.0 99.00
2009 12 02 04 00 201  5.1  5.7 99.00 99.00 99.00 999 1020.7   9.9  10.4   3.5 99.0 99.00
2009 12 02 05 00 205  3.8  4.3 99.00 99.00 99.00 999 1020.9   9.2  10.5   3.5 99.0 99.00
2009 12 02 06 00 207  4.7  4.9 99.00 99.00 99.00 999 1021.2   8.9  10.5   2.8 99.0 99.00
2009 12 02 07 00 215  4.5  5.0 99.00 99.00 99.00 999 1021.2   8.7  10.5   2.9 99.0 99.00
2009 12 02 08 00 220  2.6  2.8 99.00 99.00 99.00 999 1021.4   8.5  10.6   3.4 99.0 99.00
2009 12 02 09 00 206  4.5  5.3 99.00 99.00 99.00 999 1020.5   8.9  10.6   2.6 99.0 99.00
2009 12 02 10 00 164  5.5  5.8 99.00 99.00 99.00 999 1020.4   9.6  10.6   4.5 99.0 99.00
2009 12 02 11 00 163  4.8  5.3 99.00 99.00 99.00 999 1020.6   9.6  10.4 999.0 99.0 99.00
2009 12 02 12 00 155  7.1  8.0 99.00 99.00 99.00 999 1020.9   9.0  10.4   6.6 99.0 99.00
2009 12 02 13 00 142  6.1  6.6 99.00 99.00 99.00 999 1020.7   9.1  10.3   6.9 99.0 99.00
2009 12 02 14 00 129  4.8  5.3 99.00 99.00 99.00 999 1020.6   9.0  10.2   6.6 99.0 99.00
2009 12 02 15 00 156  7.0  8.1 99.00 99.00 99.00 999 1021.3   9.2  10.3   7.3 99.0 99.00
2009 12 02 16 00 166  6.6  7.1 99.00 99.00 99.00 999 1020.6   9.4  10.5   6.6 99.0 99.00
2009 12 02 17 00 138  5.2  5.5 99.00 99.00 99.00 999 1018.8   9.7  10.6   6.7 99.0 99.00
2009 12 02 18 00 162  4.3  4.7 99.00 99.00 99.00 999 1018.4  10.3  10.8   8.8 99.0 99.00
2009 12 02 19 00  58  5.7  6.0 99.00 99.00 99.00 999 1016.1   9.6  10.5   9.5 99.0 99.00
2009 12 02 20 00  95  5.3  5.6 99.00 99.00 99.00 999 1015.9  10.1  10.5  10.0 99.0 99.00
2009 12 02 21 00 109  9.4 10.2 99.00 99.00 99.00 999 1013.7  11.0  10.6  10.9 99.0 99.00
2009 12 02 22 00 112  9.0 10.1 99.00 99.00 99.00 999 1011.9  12.0  10.7  11.9 99.0 99.00
2009 12 02 23 00 116 10.2 11.2 99.00 99.00 99.00 999 1010.6  12.6  10.7  12.5 99.0 99.00
2009 12 03 00 00 130 11.3 13.1 99.00 99.00 99.00 999 1009.2  13.1  10.9  13.1 99.0 99.00
2009 12 03 01 00 140 11.3 12.3 99.00 99.00 99.00 999 1007.5  13.0  10.8  13.0 99.0 99.00
2009 12 03 02 00 152  6.6  7.4 99.00 99.00 99.00 999 1006.6  13.0  10.8  13.0 99.0 99.00
2009 12 03 03 00 132 10.7 12.0 99.00 99.00 99.00 999 1003.6  13.7  10.6  13.7 99.0 99.00
2009 12 03 04 00 135 14.1 15.2 99.00 99.00 99.00 999 1000.1  13.9  10.8  13.9 99.0 99.00
2009 12 03 05 00 147  9.7 10.3 99.00 99.00 99.00 999  998.8  14.5  10.9  14.5 99.0 99.00
2009 12 03 06 00 154 12.2 13.2 99.00 99.00 99.00 999  996.6  14.6  10.9  14.6 99.0 99.00
2009 12 03 07 00 171 14.6 16.6 99.00 99.00 99.00 999  995.3  15.3  11.0  15.3 99.0 99.00
2009 12 03 08 00 185 11.3 13.0 99.00 99.00 99.00 999  995.9  15.3  10.9  15.3 99.0 99.00
2009 12 03 09 00 226 12.6 15.9 99.00 99.00 99.00 999  997.0  18.0  11.0  16.4 99.0 99.00
2009 12 03 10 00 228 12.3 13.4 99.00 99.00 99.00 999  997.8  17.4  11.0  13.7 99.0 99.00
2009 12 03 11 00 223  6.9  7.4 99.00 99.00 99.00 999  999.2  15.9  11.0  13.3 99.0 99.00
2009 12 03 12 00 231  5.4  6.2 99.00 99.00 99.00 999 1000.1  15.6  11.1  12.7 99.0 99.00
2009 12 03 13 00 224  5.5  5.8 99.00 99.00 99.00 999 1000.7  15.0  11.0  11.2 99.0 99.00
2009 12 03 14 00 229  7.5  8.4 99.00 99.00 99.00 999 1001.9  15.1  11.0  11.3 99.0 99.00
2009 12 03 15 00 235  6.8  7.4 99.00 99.00 99.00 999 1002.7  15.9  11.1  10.1 99.0 99.00
2009 12 03 16 00 283  8.5  9.2 99.00 99.00 99.00 999 1003.1  16.9  11.2   8.2 99.0 99.00
