#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 01 09 17 00 343  8.4  9.8 99.00 99.00 99.00 999 1021.8  -1.7   1.3  -9.6 99.0 99.00
2010 01 09 18 00 347  6.7  7.2 99.00 99.00 99.00 999 1021.1  -1.0   1.1  -9.4 99.0 99.00
2010 01 09 19 00 342  7.8  8.7 99.00 99.00 99.00 999 1020.9  -0.4   1.1 -10.2 99.0 99.00
2010 01 09 20 00 345  7.2  8.6 99.00 99.00 99.00 999 1020.8   0.1   1.1 -10.2 99.0 99.00
2010 01 09 21 00 335  9.7 10.4 99.00 99.00 99.00 999 1020.9   0.3   1.2 -11.0 99.0 99.00
2010 01 09 22 00 341  7.8  9.0 99.00 99.00 99.00 999 1021.4   0.0   1.2 -10.3 99.0 99.00
2010 01 09 23 00 337  5.1  6.1 99.00 99.00 99.00 999 1022.7  -0.3   1.1 -10.1 99.0 99.00
2010 01 10 00 00 338  5.5  6.1 99.00 99.00 99.00 999 1023.5  -0.6   1.1 -10.6 99.0 99.00
2010 01 10 01 00 343  6.7  7.8 99.00 99.00 99.00 999 1023.9  -1.0   1.1 -10.6 99.0 99.00
2010 01 10 02 00 349  8.9 10.0 99.00 99.00 99.00 999 1023.7  -1.3   1.0 -10.7 99.0 99.00
2010 01 10 03 00 342  7.3  8.5 99.00 99.00 99.00 999 1024.1  -1.7   1.0 -11.2 99.0 99.00
2010 01 10 04 00 341  7.6  8.0 99.00 99.00 99.00 999 1024.4  -2.0   1.0 -11.2 99.0 99.00
2010 01 10 05 00 344  6.5  7.4 99.00 99.00 99.00 999 1024.9  -2.5   0.9 -10.7 99.0 99.00
2010 01 10 06 00 342  6.6  7.6 99.00 99.00 99.00 999 1024.8  -3.2   0.8 -11.9 99.0 99.00
2010 01 10 07 00 351  7.2  8.4 99.00 99.00 99.00 999 1025.1  -3.7   0.8 -12.2 99.0 99.00
2010 01 10 08 00 341  6.4  7.5 99.00 99.00 99.00 999 1025.3  -4.1   0.8 -12.3 99.0 99.00
2010 01 10 09 00 342  5.9  7.4 99.00 99.00 99.00 999 1025.6  -4.8   0.9 -13.5 99.0 99.00
2010 01 10 10 00 342  5.5  7.0 99.00 99.00 99.00 999 1025.9  -5.1   0.8 -13.3 99.0 99.00
2010 01 10 11 00 343  6.6  7.3 99.00 99.00 99.00 999 1026.5  -5.5   0.8 -14.1 99.0 99.00
2010 01 10 12 00 341  6.0  7.1 99.00 99.00 99.00 999 1027.3  -5.8   0.7 -13.9 99.0 99.00
2010 01 10 13 00 338  6.6  7.8 99.00 99.00 99.00 999 1027.9  -6.1   0.8 -14.6 99.0 99.00
2010 01 10 14 00 343  5.6  7.2 99.00 99.00 99.00 999 1028.8  -5.8   0.8 -14.0 99.0 99.00
2010 01 10 15 00 331  5.9  6.9 99.00 99.00 99.00 999 1029.0  -5.5   0.8 -14.9 99.0 99.00
2010 01 10 16 00 342  6.3  7.1 99.00 99.00 99.00 999 1028.6  -4.6   0.8 -15.6 99.0 99.00
2010 01 10 17 00 334  3.5  4.5 99.00 99.00 99.00 999 1027.9  -3.5   0.9 -14.8 99.0 99.00
2010 01 10 18 00 340  5.1  6.4 99.00 99.00 99.00 999 1026.9  -2.6   1.0 -15.9 99.0 99.00
2010 01 10 19 00 326  4.3  5.2 99.00 99.00 99.00 999 1026.4  -1.8   1.1 -13.1 99.0 99.00
2010 01 10 20 00 312  6.0  6.6 99.00 99.00 99.00 999 1026.1  -1.4   1.0 -13.0 99.0 99.00
2010 01 10 21 00 309  5.1  6.1 99.00 99.00 99.00 999 1026.2  -1.1   1.0 -12.7 99.0 99.00
2010 01 10 22 00 319  5.7  6.4 99.00 99.00 99.00 999 1026.5  -1.3   0.7 -14.4 99.0 99.00
2010 01 10 23 00 316  2.9  3.3 99.00 99.00 99.00 999 1027.0  -1.6   0.6 -12.0 99.0 99.00
2010 01 11 00 00 308  3.2  3.5 99.00 99.00 99.00 999 1027.0  -1.9   0.8 -11.5 99.0 99.00
2010 01 11 01 00 308  3.3  3.7 99.00 99.00 99.00 999 1027.1  -2.2   0.9 -10.6 99.0 99.00
2010 01 11 02 00 317  4.8  6.0 99.00 99.00 99.00 999 1027.1  -2.6   0.8 -11.4 99.0 99.00
2010 01 11 03 00 308  3.6  3.8 99.00 99.00 99.00 999 1027.1  -3.1   0.7 -11.3 99.0 99.00
2010 01 11 04 00 316  4.7  6.0 99.00 99.00 99.00 999 1027.2  -3.7   0.7 -11.3 99.0 99.00
2010 01 11 05 00 307  4.3  5.5 99.00 99.00 99.00 999 1027.0  -4.3   0.6 -10.9 99.0 99.00
2010 01 11 06 00 304  4.4  5.5 99.00 99.00 99.00 999 1026.5  -4.5   0.7 -10.2 99.0 99.00
2010 01 11 07 00 310  3.4  3.8 99.00 99.00 99.00 999 1026.4  -4.8   0.6 -10.3 99.0 99.00
2010 01 11 08 00 320  3.5  4.4 99.00 99.00 99.00 999 1026.1  -5.1   0.6 -10.8 99.0 99.00
2010 01 11 09 00 314  3.8  4.8 99.00 99.00 99.00 999 1025.6  -5.1   0.6 -10.6 99.0 99.00
2010 01 11 10 00 296  3.1  3.6 99.00 99.00 99.00 999 1025.9  -5.4   0.4 -10.6 99.0 99.00
2010 01 11 11 00 286  3.3  3.9 99.00 99.00 99.00 999 1025.9  -5.3   0.4 -10.3 99.0 99.00
2010 01 11 12 00 279  3.2  3.9 99.00 99.00 99.00 999 1026.1  -5.5   0.4 -10.7 99.0 99.00
2010 01 11 13 00 300  3.7  4.8 99.00 99.00 99.00 999 1025.7  -5.1   0.4 -10.6 99.0 99.00
2010 01 11 14 00 286  3.9  5.0 99.00 99.00 99.00 999 1025.6  -4.1   0.4 -11.0 99.0 99.00
2010 01 11 15 00   0  0.0  0.5 99.00 99.00 99.00 999 1025.7  -3.7   0.4 -10.9 99.0 99.00
2010 01 11 16 00 211  1.1  2.8 99.00 99.00 99.00 999 1025.5  -3.2   0.6 -10.7 99.0 99.00
2010 01 11 17 00 170  2.6  3.0 99.00 99.00 99.00 999 1024.1  -3.1   0.5  -9.5 99.0 99.00
2010 01 11 18 00 149  3.0  3.3 99.00 99.00 99.00 999 1022.5  -2.7   0.8  -8.6 99.0 99.00
2010 01 11 19 00 145  3.6  3.8 99.00 99.00 99.00 999 1021.3  -2.3   0.7  -7.7 99.0 99.00
2010 01 11 20 00 147  3.7  4.2 99.00 99.00 99.00 999 1020.8  -1.6   0.9  -7.8 99.0 99.00
2010 01 11 21 00 154  4.4  4.7 99.00 99.00 99.00 999 1020.6  -1.2   0.9  -7.7 99.0 99.00
2010 01 11 22 00 157  3.2  3.4 99.00 99.00 99.00 999 1020.5  -0.8   0.8  -6.9 99.0 99.00
2010 01 11 23 00 166  2.6  2.8 99.00 99.00 99.00 999 1021.1  -0.5   0.7  -5.4 99.0 99.00
2010 01 12 00 00 152  3.4  3.5 99.00 99.00 99.00 999 1021.0  -0.6   0.8  -4.9 99.0 99.00
2010 01 12 01 00 158  3.1  3.2 99.00 99.00 99.00 999 1021.1  -0.8   0.6  -4.9 99.0 99.00
2010 01 12 02 00 289  2.5  2.7 99.00 99.00 99.00 999 1021.5  -1.6   0.5  -1.7 99.0 99.00
2010 01 12 03 00 209  4.3  4.5 99.00 99.00 99.00 999 1021.4  -1.5   0.6  -1.5 99.0 99.00
2010 01 12 04 00 155  4.0  4.4 99.00 99.00 99.00 999 1021.1  -1.3   0.7  -1.4 99.0 99.00
2010 01 12 05 00 274  3.1  3.3 99.00 99.00 99.00 999 1021.5  -1.2   0.8  -1.3 99.0 99.00
2010 01 12 06 00 333  2.4  2.9 99.00 99.00 99.00 999 1021.1  -1.4   0.9  -1.5 99.0 99.00
2010 01 12 07 00 306  2.3  2.6 99.00 99.00 99.00 999 1021.1  -1.1   0.7  -1.9 99.0 99.00
2010 01 12 08 00 323  2.7  2.9 99.00 99.00 99.00 999 1020.9  -1.2   0.7  -3.3 99.0 99.00
2010 01 12 09 00 317  3.4  3.7 99.00 99.00 99.00 999 1020.9  -1.0   0.7  -5.0 99.0 99.00
2010 01 12 10 00 324  5.0  5.5 99.00 99.00 99.00 999 1021.1  -1.1   0.7  -6.9 99.0 99.00
2010 01 12 11 00 317  3.8  4.6 99.00 99.00 99.00 999 1021.6  -1.5   0.6  -7.5 99.0 99.00
2010 01 12 12 00 319  5.1  5.7 99.00 99.00 99.00 999 1021.9  -1.7   0.6  -7.8 99.0 99.00
2010 01 12 13 00 318  6.3  7.7 99.00 99.00 99.00 999 1022.3  -2.3   0.6  -8.1 99.0 99.00
2010 01 12 14 00 330  6.5  7.2 99.00 99.00 99.00 999 1022.6  -2.2   0.7  -8.0 99.0 99.00
2010 01 12 15 00 325  6.6  7.6 99.00 99.00 99.00 999 1023.0  -2.0   0.6  -8.0 99.0 99.00
2010 01 12 16 00 325  6.6  7.5 99.00 99.00 99.00 999 1022.9  -1.4   0.7  -7.9 99.0 99.00
2010 01 12 17 00 333  6.6  7.4 99.00 99.00 99.00 999 1022.4  -1.1   0.7  -7.7 99.0 99.00
2010 01 12 18 00 321  6.1  6.7 99.00 99.00 99.00 999 1021.8  -0.9   0.8  -7.8 99.0 99.00
2010 01 12 19 00 319  4.8  6.6 99.00 99.00 99.00 999 1020.9  -0.5   0.9  -7.4 99.0 99.00
2010 01 12 20 00 301  5.9  7.5 99.00 99.00 99.00 999 1020.4   0.1   1.0  -7.3 99.0 99.00
2010 01 12 21 00 297  5.3  6.3 99.00 99.00 99.00 999 1020.6   0.7   0.9  -7.2 99.0 99.00
2010 01 12 22 00 305  6.9  7.7 99.00 99.00 99.00 999 1020.9   0.4   0.9  -7.2 99.0 99.00
2010 01 12 23 00 309  4.0  4.5 99.00 99.00 99.00 999 1022.0   0.1   0.9  -6.8 99.0 99.00
2010 01 13 00 00 299  3.7  4.3 99.00 99.00 99.00 999 1022.7  -0.1   0.7  -7.4 99.0 99.00
2010 01 13 01 00 321  4.9  5.9 99.00 99.00 99.00 999 1023.2  -0.4   0.5  -7.4 99.0 99.00
2010 01 13 02 00 301  3.7  4.1 99.00 99.00 99.00 999 1023.1  -0.6   0.5  -6.5 99.0 99.00
2010 01 13 03 00 307  4.2  5.1 99.00 99.00 99.00 999 1023.9  -0.9   0.3  -6.6 99.0 99.00
2010 01 13 04 00 300  3.3  3.7 99.00 99.00 99.00 999 1024.6  -1.3   0.3  -6.4 99.0 99.00
2010 01 13 05 00 304  3.9  4.8 99.00 99.00 99.00 999 1024.7  -1.4   0.3  -6.4 99.0 99.00
2010 01 13 06 00 311  4.9  5.2 99.00 99.00 99.00 999 1025.0  -1.5   0.3  -6.2 99.0 99.00
2010 01 13 07 00 313  4.4  5.1 99.00 99.00 99.00 999 1025.1  -1.7   0.3  -5.9 99.0 99.00
2010 01 13 08 00 308  3.8  4.7 99.00 99.00 99.00 999 1025.6  -1.9   0.3  -6.2 99.0 99.00
2010 01 13 09 00 304  3.3  3.8 99.00 99.00 99.00 999 1025.2  -2.0   0.2  -6.2 99.0 99.00
2010 01 13 10 00 311  2.7  2.9 99.00 99.00 99.00 999 1025.8  -2.5   0.0  -6.8 99.0 99.00
2010 01 13 11 00 265  2.2  2.5 99.00 99.00 99.00 999 1025.8  -2.4  -0.1  -6.6 99.0 99.00
2010 01 13 12 00 300  2.3  2.7 99.00 99.00 99.00 999 1026.9  -2.6   0.0  -6.6 99.0 99.00
2010 01 13 13 00   0  0.0  0.0 99.00 99.00 99.00 999 1027.5  -2.6   0.0  -6.3 99.0 99.00
2010 01 13 14 00 271  1.9  2.4 99.00 99.00 99.00 999 1027.5  -2.0   0.0  -6.0 99.0 99.00
2010 01 13 15 00 293  3.3  3.7 99.00 99.00 99.00 999 1027.5  -0.7   0.0  -5.6 99.0 99.00
2010 01 13 16 00 292  4.7  5.1 99.00 99.00 99.00 999 1027.2   0.1   0.0  -5.6 99.0 99.00
2010 01 13 17 00 299  2.6  3.0 99.00 99.00 99.00 999 1026.3   0.5   0.0  -4.8 99.0 99.00
2010 01 13 18 00 280  5.9  6.8 99.00 99.00 99.00 999 1025.3   1.9   0.1  -5.3 99.0 99.00
2010 01 13 19 00 275  4.1  5.0 99.00 99.00 99.00 999 1024.6   2.6   0.3  -4.4 99.0 99.00
2010 01 13 20 00 285  2.8  3.2 99.00 99.00 99.00 999 1023.8   4.0   0.5  -5.5 99.0 99.00
2010 01 13 21 00 282  5.1  5.8 99.00 99.00 99.00 999 1023.6   4.0   0.6  -6.0 99.0 99.00
2010 01 13 22 00   0  0.0  0.0 99.00 99.00 99.00 999 1023.7   3.6   0.4  -5.2 99.0 99.00
2010 01 13 23 00   0  0.0  0.0 99.00 99.00 99.00 999 1023.8   3.8   0.4  -6.6 99.0 99.00
2010 01 14 00 00   0  0.0  0.0 99.00 99.00 99.00 999 1023.7   3.5   0.3  -6.4 99.0 99.00
2010 01 14 01 00 189  2.3  2.4 99.00 99.00 99.00 999 1023.6   1.4   0.3  -1.4 99.0 99.00
2010 01 14 02 00 206  2.8  2.8 99.00 99.00 99.00 999 1023.7   1.4   0.2  -2.3 99.0 99.00
2010 01 14 03 00 194  2.1  2.1 99.00 99.00 99.00 999 1023.8   1.5   0.2  -2.5 99.0 99.00
2010 01 14 04 00   0  0.0  0.0 99.00 99.00 99.00 999 1024.0  -0.2   0.3  -2.0 99.0 99.00
2010 01 14 05 00   0  0.0  0.0 99.00 99.00 99.00 999 1024.2   0.0   0.4  -1.1 99.0 99.00
2010 01 14 06 00   0  0.0  0.0 99.00 99.00 99.00 999 1024.1   0.3   0.5  -3.2 99.0 99.00
2010 01 14 07 00   0  0.0  0.0 99.00 99.00 99.00 999 1024.4  -1.0   0.5  -1.6 99.0 99.00
2010 01 14 08 00   0  0.0  0.0 99.00 99.00 99.00 999 1024.5  -0.6   0.5  -1.8 99.0 99.00
2010 01 14 09 00   0  0.0  0.0 99.00 99.00 99.00 999 1024.4  -0.6   0.5  -0.9 99.0 99.00
2010 01 14 10 00   0  0.0  0.0 99.00 99.00 99.00 999 1024.5  -0.6   0.4  -0.8 99.0 99.00
2010 01 14 11 00   0  0.0  0.0 99.00 99.00 99.00 999 1024.9  -1.4   0.2  -1.8 99.0 99.00
2010 01 14 12 00   0  0.0  0.0 99.00 99.00 99.00 999 1025.1  -1.5   0.1  -1.6 99.0 99.00
2010 01 14 13 00   0  0.0  0.0 99.00 99.00 99.00 999 1025.9  -1.5   0.2  -2.0 99.0 99.00
2010 01 14 14 00   0  0.0  0.0 99.00 99.00 99.00 999 1026.3   0.8   0.1  -2.1 99.0 99.00
2010 01 14 15 00   0  0.0  0.0 99.00 99.00 99.00 999 1026.7  -0.2   0.3  -1.8 99.0 99.00
2010 01 14 16 00   0  0.0  0.0 99.00 99.00 99.00 999 1026.7   1.1   0.5  -4.8 99.0 99.00
2010 01 14 17 00 216  1.2  1.3 99.00 99.00 99.00 999 1026.1   2.9   0.5  -6.0 99.0 99.00
2010 01 14 18 00 195  2.5  2.6 99.00 99.00 99.00 999 1025.1   3.2   0.8  -6.9 99.0 99.00
2010 01 14 19 00 172  3.2  3.3 99.00 99.00 99.00 999 1024.9   3.6   0.9  -7.0 99.0 99.00
2010 01 14 20 00 148  3.0  3.1 99.00 99.00 99.00 999 1024.5   4.9   0.8  -5.9 99.0 99.00
2010 01 14 21 00 164  2.8  2.8 99.00 99.00 99.00 999 1024.6   5.1   0.9  -6.1 99.0 99.00
2010 01 14 22 00 180  3.2  3.3 99.00 99.00 99.00 999 1024.4   3.1   0.8  -2.4 99.0 99.00
2010 01 14 23 00 214  2.0  2.1 99.00 99.00 99.00 999 1024.8   2.4   0.6  -0.9 99.0 99.00
2010 01 15 00 00 176  4.0  4.1 99.00 99.00 99.00 999 1024.6   2.7   0.7  -0.5 99.0 99.00
2010 01 15 01 00 189  2.5  2.6 99.00 99.00 99.00 999 1025.1   2.3   0.7  -0.2 99.0 99.00
2010 01 15 02 00 184  3.0  3.0 99.00 99.00 99.00 999 1025.0   2.0   0.7   0.1 99.0 99.00
2010 01 15 03 00 175  2.4  2.5 99.00 99.00 99.00 999 1024.7   1.5   0.8   0.4 99.0 99.00
2010 01 15 04 00 180  3.2  3.4 99.00 99.00 99.00 999 1024.6   1.7   0.8   1.0 99.0 99.00
2010 01 15 05 00 170  3.6  4.1 99.00 99.00 99.00 999 1024.2   1.5   0.7   1.3 99.0 99.00
2010 01 15 06 00 182  2.2  2.4 99.00 99.00 99.00 999 1023.4   1.1   0.7   1.0 99.0 99.00
2010 01 15 07 00 213  1.8  1.8 99.00 99.00 99.00 999 1023.2   0.9   0.9   0.8 99.0 99.00
2010 01 15 08 00 276  1.3  1.4 99.00 99.00 99.00 999 1023.0   0.8   1.0   0.7 99.0 99.00
2010 01 15 09 00   0  0.0  0.0 99.00 99.00 99.00 999 1022.7   0.8   0.7   0.7 99.0 99.00
2010 01 15 10 00   0  0.0  0.0 99.00 99.00 99.00 999 1022.6  -0.2   0.6  -0.3 99.0 99.00
2010 01 15 11 00 187  2.9  3.2 99.00 99.00 99.00 999 1022.7   0.1   0.7   0.0 99.0 99.00
2010 01 15 12 00 219  2.6  2.7 99.00 99.00 99.00 999 1023.3   0.4   0.5   0.3 99.0 99.00
2010 01 15 13 00 201  1.3  1.5 99.00 99.00 99.00 999 1023.5   0.1   0.5  -2.0 99.0 99.00
2010 01 15 14 00   0  0.0  0.0 99.00 99.00 99.00 999 1024.0   0.1   0.7  -1.6 99.0 99.00
2010 01 15 15 00 183  2.8  2.9 99.00 99.00 99.00 999 1024.2   1.5   0.7  -2.0 99.0 99.00
2010 01 15 16 00 175  2.9  3.3 99.00 99.00 99.00 999 1023.8   1.9   0.9  -1.2 99.0 99.00
2010 01 15 17 00 165  3.0  3.1 99.00 99.00 99.00 999 1022.6   2.6   1.0  -2.0 99.0 99.00
2010 01 15 18 00 157  2.6  2.8 99.00 99.00 99.00 999 1022.3   3.2   1.1  -1.6 99.0 99.00
2010 01 15 19 00 142  2.5  2.7 99.00 99.00 99.00 999 1022.1   4.8   1.1  -1.8 99.0 99.00
2010 01 15 20 00 159  2.1  2.3 99.00 99.00 99.00 999 1022.0   8.2   1.1  -1.3 99.0 99.00
2010 01 15 21 00 268  2.1  2.7 99.00 99.00 99.00 999 1022.6  10.2   1.1   0.9 99.0 99.00
2010 01 15 22 00 294  5.1  5.7 99.00 99.00 99.00 999 1023.1  11.6   1.3   2.6 99.0 99.00
2010 01 15 23 00 312  4.2  4.5 99.00 99.00 99.00 999 1023.8  10.7   1.1   2.8 99.0 99.00
2010 01 16 00 00 355  1.4  1.6 99.00 99.00 99.00 999 1024.3   8.1   1.1   2.8 99.0 99.00
2010 01 16 01 00 332  1.4  1.6 99.00 99.00 99.00 999 1024.7   8.7   0.9   2.9 99.0 99.00
2010 01 16 02 00 324  2.7  2.8 99.00 99.00 99.00 999 1024.8   8.1   1.0   2.8 99.0 99.00
2010 01 16 03 00 334  4.6  4.8 99.00 99.00 99.00 999 1024.6   7.3   1.1   2.9 99.0 99.00
2010 01 16 04 00 342  4.9  5.1 99.00 99.00 99.00 999 1024.3   7.6   1.2   2.8 99.0 99.00
2010 01 16 05 00 321  3.6  4.4 99.00 99.00 99.00 999 1024.2   8.1   1.1   2.7 99.0 99.00
2010 01 16 06 00 298  1.5  1.7 99.00 99.00 99.00 999 1024.6   7.0   1.1   2.7 99.0 99.00
2010 01 16 07 00  71  2.6  2.8 99.00 99.00 99.00 999 1024.6   5.4   1.0   2.5 99.0 99.00
2010 01 16 08 00   0  0.0  0.0 99.00 99.00 99.00 999 1024.9   3.7   1.1   2.1 99.0 99.00
2010 01 16 09 00 172  2.7  2.7 99.00 99.00 99.00 999 1024.8   2.7   1.2   2.5 99.0 99.00
2010 01 16 10 00 227  2.6  2.6 99.00 99.00 99.00 999 1025.3   3.1   1.2   2.8 99.0 99.00
2010 01 16 11 00 255  2.6  2.7 99.00 99.00 99.00 999 1025.7   3.7   1.0   2.9 99.0 99.00
2010 01 16 12 00   0  0.0  0.0 99.00 99.00 99.00 999 1025.6   2.1   0.8   1.7 99.0 99.00
2010 01 16 13 00   0  0.0  0.0 99.00 99.00 99.00 999 1025.7   2.7   0.8   2.0 99.0 99.00
2010 01 16 14 00   0  0.0  0.0 99.00 99.00 99.00 999 1026.2   0.6   1.0   0.5 99.0 99.00
2010 01 16 15 00 197  3.2  3.3 99.00 99.00 99.00 999 1026.5   1.5   1.0   1.4 99.0 99.00
2010 01 16 16 00 229  3.4  3.5 99.00 99.00 99.00 999 1026.4   4.6   1.2   3.4 99.0 99.00
2010 01 16 17 00 220  3.1  3.3 99.00 99.00 99.00 999 1024.9   5.3   1.2   3.2 99.0 99.00
2010 01 16 18 00 178  2.8  2.9 99.00 99.00 99.00 999 1023.3   6.2   1.2   3.5 99.0 99.00
2010 01 16 19 00 172  5.1  5.3 99.00 99.00 99.00 999 1022.5   7.1   1.2   3.1 99.0 99.00
2010 01 16 20 00 173  3.7  4.2 99.00 99.00 99.00 999 1022.8   4.4   1.4   2.9 99.0 99.00
2010 01 16 21 00 171  4.3  4.4 99.00 99.00 99.00 999 1022.8   4.5   1.4   3.1 99.0 99.00
2010 01 16 22 00 171  3.3  3.4 99.00 99.00 99.00 999 1022.5   3.1   1.4   2.9 99.0 99.00
2010 01 16 23 00 201  2.9  3.1 99.00 99.00 99.00 999 1022.7   3.5   1.3   3.2 99.0 99.00
2010 01 17 00 00 204  2.5  2.5 99.00 99.00 99.00 999 1022.8   3.1   1.3   3.0 99.0 99.00
2010 01 17 01 00 161  1.0  1.2 99.00 99.00 99.00 999 1022.9   3.3   1.2   3.0 99.0 99.00
2010 01 17 02 00 188  2.7  2.8 99.00 99.00 99.00 999 1023.2   3.7   1.2   3.1 99.0 99.00
2010 01 17 03 00 155  1.0  1.3 99.00 99.00 99.00 999 1022.4   3.8   1.3   3.0 99.0 99.00
2010 01 17 04 00 165  1.2  1.3 99.00 99.00 99.00 999 1021.7   3.7   1.4   2.8 99.0 99.00
2010 01 17 05 00 186  2.4  2.4 99.00 99.00 99.00 999 1021.1   3.4   1.4   2.8 99.0 99.00
2010 01 17 06 00 209  1.0  1.2 99.00 99.00 99.00 999 1020.2   3.1   1.3   2.8 99.0 99.00
2010 01 17 07 00 182  2.8  2.9 99.00 99.00 99.00 999 1020.3   3.1   1.3   2.8 99.0 99.00
2010 01 17 08 00 170  1.2  1.3 99.00 99.00 99.00 999 1019.6   2.6   1.3   2.5 99.0 99.00
2010 01 17 09 00   0  0.0  0.0 99.00 99.00 99.00 999 1018.5   2.9   1.4   2.8 99.0 99.00
2010 01 17 10 00   0  0.0  0.0 99.00 99.00 99.00 999 1017.4   3.2   1.5   2.8 99.0 99.00
2010 01 17 11 00   0  0.0  0.0 99.00 99.00 99.00 999 1017.5   3.2   1.4   3.0 99.0 99.00
2010 01 17 12 00  37  3.1  3.2 99.00 99.00 99.00 999 1016.7   2.5   1.3   2.4 99.0 99.00
2010 01 17 13 00  67  2.8  2.8 99.00 99.00 99.00 999 1015.6   3.0   1.3   2.9 99.0 99.00
2010 01 17 14 00  65  3.6  3.7 99.00 99.00 99.00 999 1014.8   3.5   1.3   3.4 99.0 99.00
2010 01 17 15 00  69  4.7  5.1 99.00 99.00 99.00 999 1013.7   4.1   1.3   4.0 99.0 99.00
2010 01 17 16 00  53  4.6  4.8 99.00 99.00 99.00 999 1012.1   4.9   1.4   4.8 99.0 99.00
2010 01 17 17 00  22  5.3  5.6 99.00 99.00 99.00 999 1009.2   4.5   1.5   4.5 99.0 99.00
2010 01 17 18 00  28  7.9  8.1 99.00 99.00 99.00 999 1007.2   4.6   1.4   4.6 99.0 99.00
2010 01 17 19 00  18  5.4  5.5 99.00 99.00 99.00 999 1006.2   3.6   1.4   3.6 99.0 99.00
2010 01 17 20 00  17  5.6  5.7 99.00 99.00 99.00 999 1004.5   4.5   1.4   4.5 99.0 99.00
2010 01 17 21 00  13  4.8  4.9 99.00 99.00 99.00 999 1003.6   5.4   1.5   5.4 99.0 99.00
2010 01 17 22 00  42  3.4  4.2 99.00 99.00 99.00 999 1002.7   6.3   1.5   6.3 99.0 99.00
2010 01 17 23 00  24  4.5  4.7 99.00 99.00 99.00 999 1001.1   5.6   1.5   5.6 99.0 99.00
2010 01 18 00 00   8  5.2  5.3 99.00 99.00 99.00 999 1000.8   5.6   1.5   5.6 99.0 99.00
2010 01 18 01 00 354  4.8  4.9 99.00 99.00 99.00 999 1000.7   5.8   1.5   5.8 99.0 99.00
2010 01 18 02 00 332  4.3  4.5 99.00 99.00 99.00 999 1000.2   5.8   1.5   5.8 99.0 99.00
2010 01 18 03 00 356  7.3  7.6 99.00 99.00 99.00 999  999.8   5.2   1.6   5.2 99.0 99.00
2010 01 18 04 00 330  5.0  5.8 99.00 99.00 99.00 999 1000.3   6.1   1.6   6.1 99.0 99.00
2010 01 18 05 00 340  6.4  7.7 99.00 99.00 99.00 999 1000.8   4.9   1.6   4.9 99.0 99.00
2010 01 18 06 00 323  5.3  6.0 99.00 99.00 99.00 999 1001.5   4.6   1.6   4.6 99.0 99.00
2010 01 18 07 00 314  5.0  5.9 99.00 99.00 99.00 999 1002.3   4.2   1.6   4.2 99.0 99.00
2010 01 18 08 00 311  5.1  6.0 99.00 99.00 99.00 999 1003.3   4.0   1.6   4.0 99.0 99.00
2010 01 18 09 00 311  5.5  6.2 99.00 99.00 99.00 999 1004.2   4.4   1.6   4.3 99.0 99.00
2010 01 18 10 00 324  6.6  7.5 99.00 99.00 99.00 999 1004.8   4.4   1.6   4.3 99.0 99.00
2010 01 18 11 00 321  5.5  6.6 99.00 99.00 99.00 999 1005.9   4.5   1.6   4.4 99.0 99.00
2010 01 18 12 00 317  5.9  6.9 99.00 99.00 99.00 999 1007.6   4.7   1.7   4.6 99.0 99.00
2010 01 18 13 00 320  6.4  7.2 99.00 99.00 99.00 999 1008.7   5.2   1.6   4.4 99.0 99.00
2010 01 18 14 00 329  6.3  7.0 99.00 99.00 99.00 999 1009.8   6.0   1.7   4.1 99.0 99.00
2010 01 18 15 00 336  7.3  8.1 99.00 99.00 99.00 999 1010.4   7.0   1.7   4.2 99.0 99.00
2010 01 18 16 00 319  5.0  5.3 99.00 99.00 99.00 999 1011.3   8.4   1.7   4.5 99.0 99.00
2010 01 18 17 00 341  7.7  8.6 99.00 99.00 99.00 999 1010.6   9.4   1.8   4.7 99.0 99.00
2010 01 18 18 00 337  5.1  5.8 99.00 99.00 99.00 999 1010.9  10.5   1.9   5.4 99.0 99.00
2010 01 18 19 00  12  3.4  3.7 99.00 99.00 99.00 999 1011.0   9.1   2.1   4.7 99.0 99.00
2010 01 18 20 00  35  3.7  3.9 99.00 99.00 99.00 999 1011.3   9.0   2.2   5.0 99.0 99.00
2010 01 18 21 00   0  0.0  0.0 99.00 99.00 99.00 999 1012.0   9.0   2.3   5.1 99.0 99.00
2010 01 18 22 00 196  2.6  3.0 99.00 99.00 99.00 999 1013.1   8.0   2.2   5.3 99.0 99.00
2010 01 18 23 00 195  1.5  1.6 99.00 99.00 99.00 999 1013.6   9.2   1.9   5.4 99.0 99.00
2010 01 19 00 00 259  1.3  1.4 99.00 99.00 99.00 999 1014.3   8.8   2.0   5.1 99.0 99.00
2010 01 19 01 00   0  0.0  0.0 99.00 99.00 99.00 999 1014.6   7.1   1.9   4.7 99.0 99.00
2010 01 19 02 00 217  1.4  1.5 99.00 99.00 99.00 999 1014.8   6.7   1.9   4.2 99.0 99.00
2010 01 19 03 00 173  2.7  2.8 99.00 99.00 99.00 999 1014.9   6.3   2.0   4.3 99.0 99.00
